run_id,epoch,train_loss,train_accuracy,test_loss,test_accuracy,optimizer
0,0,2.3832093751108325,48.53729372937294,1.3556818765083791,67.10495049504951,"INNAprop, ($\alpha$, $\beta$)= (0.1,0.9)"
0,1,1.203866016220402,71.12475247524752,1.0512820540857408,72.93861386138614,"INNAprop, ($\alpha$, $\beta$)= (0.1,0.9)"
0,2,0.7839825743356267,81.2910891089109,0.9363999817476206,74.96237623762376,"INNAprop, ($\alpha$, $\beta$)= (0.1,0.9)"
0,3,0.47404994513537435,89.55643564356436,0.8967262521209453,75.94851485148514,"INNAprop, ($\alpha$, $\beta$)= (0.1,0.9)"
0,4,0.245204367498691,95.73069306930694,0.8840197128475654,76.6970297029703,"INNAprop, ($\alpha$, $\beta$)= (0.1,0.9)"
0,5,0.10639852837885956,98.83036303630362,0.8931269885478873,76.6970297029703,"INNAprop, ($\alpha$, $\beta$)= (0.1,0.9)"
0,6,0.044454826658742654,99.74257425742574,0.8797710011363501,77.11683168316831,"INNAprop, ($\alpha$, $\beta$)= (0.1,0.9)"
0,7,0.020873587355143518,99.93795379537954,0.8844953446976634,77.15247524752475,"INNAprop, ($\alpha$, $\beta$)= (0.1,0.9)"
0,8,0.011929169438804526,99.97887788778878,0.8833264489860638,77.45742574257426,"INNAprop, ($\alpha$, $\beta$)= (0.1,0.9)"
0,9,0.007776176232869762,99.98943894389438,0.8924611715136074,77.45742574257426,"INNAprop, ($\alpha$, $\beta$)= (0.1,0.9)"
0,10,0.005564155688704419,99.99339933993399,0.8974756978805593,77.5049504950495,"INNAprop, ($\alpha$, $\beta$)= (0.1,0.9)"
0,11,0.004198096080595073,99.9960396039604,0.904956769787158,77.5049504950495,"INNAprop, ($\alpha$, $\beta$)= (0.1,0.9)"
0,12,0.0033647729810704855,99.9960396039604,0.9115031252029856,77.5049504950495,"INNAprop, ($\alpha$, $\beta$)= (0.1,0.9)"
0,13,0.00281902624339784,99.9960396039604,0.9141609292079809,77.5049504950495,"INNAprop, ($\alpha$, $\beta$)= (0.1,0.9)"
0,14,0.002386897328432423,99.9960396039604,0.9182980239700541,77.5049504950495,"INNAprop, ($\alpha$, $\beta$)= (0.1,0.9)"
0,15,0.0021187871831431482,99.99471947194719,0.9230936355226242,77.5049504950495,"INNAprop, ($\alpha$, $\beta$)= (0.1,0.9)"
0,16,0.0018663871116980256,99.9973597359736,0.9262801914700406,77.5049504950495,"INNAprop, ($\alpha$, $\beta$)= (0.1,0.9)"
0,17,0.0017308601031923113,99.9960396039604,0.9296986360632973,77.5049504950495,"INNAprop, ($\alpha$, $\beta$)= (0.1,0.9)"
0,18,0.00160373211130374,99.9960396039604,0.932674306360158,77.5049504950495,"INNAprop, ($\alpha$, $\beta$)= (0.1,0.9)"
0,19,0.0014892740350537555,99.9973597359736,0.9329800293909702,77.5049504950495,"INNAprop, ($\alpha$, $\beta$)= (0.1,0.9)"
1,0,2.4127690071189725,48.07392739273927,1.367274958861204,67.69504950495049,"INNAprop, ($\alpha$, $\beta$)= (0.1,0.9)"
1,1,1.2129301750982129,71.0996699669967,1.040867309501991,73.78613861386138,"INNAprop, ($\alpha$, $\beta$)= (0.1,0.9)"
1,2,0.789041747313899,81.04950495049505,0.9065513404108319,75.83366336633664,"INNAprop, ($\alpha$, $\beta$)= (0.1,0.9)"
1,3,0.4774791169408205,89.4996699669967,0.9050883538284792,75.93267326732673,"INNAprop, ($\alpha$, $\beta$)= (0.1,0.9)"
1,4,0.2467685341835022,95.77161716171616,0.9178735648130947,75.93267326732673,"INNAprop, ($\alpha$, $\beta$)= (0.1,0.9)"
1,5,0.107040404115577,98.83300330033003,0.8914034620604732,76.54257425742574,"INNAprop, ($\alpha$, $\beta$)= (0.1,0.9)"
1,6,0.04387963637457909,99.73069306930694,0.877546297334753,76.93465346534653,"INNAprop, ($\alpha$, $\beta$)= (0.1,0.9)"
1,7,0.020556730838064606,99.94587458745875,0.8802524675788145,77.13663366336634,"INNAprop, ($\alpha$, $\beta$)= (0.1,0.9)"
1,8,0.011738112907403626,99.98151815181518,0.8876879606101471,77.31881188118813,"INNAprop, ($\alpha$, $\beta$)= (0.1,0.9)"
1,9,0.007735269786034887,99.9881188118812,0.8961848102090328,77.31881188118813,"INNAprop, ($\alpha$, $\beta$)= (0.1,0.9)"
1,10,0.0055034950838071875,99.9920792079208,0.9058641486142287,77.31881188118813,"INNAprop, ($\alpha$, $\beta$)= (0.1,0.9)"
1,11,0.004206668571380244,99.9960396039604,0.9121368511951724,77.31881188118813,"INNAprop, ($\alpha$, $\beta$)= (0.1,0.9)"
1,12,0.003352707379333977,99.9960396039604,0.9173721894916338,77.31881188118813,"INNAprop, ($\alpha$, $\beta$)= (0.1,0.9)"
1,13,0.0028055439092772635,99.9960396039604,0.9247039790659142,77.31881188118813,"INNAprop, ($\alpha$, $\beta$)= (0.1,0.9)"
1,14,0.0024031390675117036,99.9960396039604,0.9279516454925945,77.31881188118813,"INNAprop, ($\alpha$, $\beta$)= (0.1,0.9)"
1,15,0.0021065184291974466,99.9960396039604,0.9306802493096753,77.31881188118813,"INNAprop, ($\alpha$, $\beta$)= (0.1,0.9)"
1,16,0.0018801365064998233,99.9960396039604,0.9352968178225659,77.31881188118813,"INNAprop, ($\alpha$, $\beta$)= (0.1,0.9)"
1,17,0.0017119613684543936,99.9973597359736,0.9386534684414979,77.31881188118813,"INNAprop, ($\alpha$, $\beta$)= (0.1,0.9)"
