epoch,train_loss,train_acc1,train_acc5,val_acc1,val_acc5,best_acc1,best_acc5,optimizer
0,5.402604708400045,7.0904050054206325,18.52653203932338,8.648,23.708,8.648,23.708,"INNAprop, ($\alpha$, $\beta$)= (2.0,2.0), lr = 0.001, wd = 0.1"
1,4.011465169142533,21.197220036478296,42.86182608346042,20.758,43.582,20.758,43.582,"INNAprop, ($\alpha$, $\beta$)= (2.0,2.0), lr = 0.001, wd = 0.1"
2,3.3955880347069924,30.070061069155187,54.48372110439687,31.086,57.338,31.086,57.338,"INNAprop, ($\alpha$, $\beta$)= (2.0,2.0), lr = 0.001, wd = 0.1"
3,3.0763714311601635,35.15261074264965,60.087670000981056,37.33,63.584,37.33,63.584,"INNAprop, ($\alpha$, $\beta$)= (2.0,2.0), lr = 0.001, wd = 0.1"
4,2.856442340556439,38.935721154160724,63.88951331900105,36.906,63.352,37.33,63.584,"INNAprop, ($\alpha$, $\beta$)= (2.0,2.0), lr = 0.001, wd = 0.1"
5,2.7019087442508587,41.68914615399143,66.56894333901242,35.836,61.902,37.33,63.584,"INNAprop, ($\alpha$, $\beta$)= (2.0,2.0), lr = 0.001, wd = 0.1"
6,2.5830940279212746,43.76131779736685,68.5127945747598,44.482,70.774,44.482,70.774,"INNAprop, ($\alpha$, $\beta$)= (2.0,2.0), lr = 0.001, wd = 0.1"
7,2.4812594855820143,45.44197170053716,70.17190563601177,41.57,67.55,44.482,70.774,"INNAprop, ($\alpha$, $\beta$)= (2.0,2.0), lr = 0.001, wd = 0.1"
8,2.4191993041948363,46.66741598277267,71.18722915263528,46.274,72.362,46.274,72.362,"INNAprop, ($\alpha$, $\beta$)= (2.0,2.0), lr = 0.001, wd = 0.1"
9,2.357175631075353,47.85383337694817,72.17882432280544,31.54,55.72,46.274,72.362,"INNAprop, ($\alpha$, $\beta$)= (2.0,2.0), lr = 0.001, wd = 0.1"
10,2.3106735925931674,48.68120340180049,72.98621258073398,36.598,61.426,46.274,72.362,"INNAprop, ($\alpha$, $\beta$)= (2.0,2.0), lr = 0.001, wd = 0.1"
