epoch,train_loss,train_acc1,train_acc5,val_acc1,val_acc5,best_acc1,best_acc5,optimizer
0,5.372996211647392,7.2983402644967255,19.0341937980639,9.048,25.404,9.048,25.404,"INNAprop, ($\alpha$, $\beta$)= (2.0,2.0), lr = 0.001, wd = 0.1"
1,4.000857789938029,21.293070073557878,43.14313189195785,16.474,36.738,16.474,36.738,"INNAprop, ($\alpha$, $\beta$)= (2.0,2.0), lr = 0.001, wd = 0.1"
2,3.4052488115998534,30.017921146810483,54.22708028890259,32.174,59.014,32.174,59.014,"INNAprop, ($\alpha$, $\beta$)= (2.0,2.0), lr = 0.001, wd = 0.1"
3,3.080433466289189,35.210682751607685,59.986512307233546,36.774,63.348,36.774,63.348,"INNAprop, ($\alpha$, $\beta$)= (2.0,2.0), lr = 0.001, wd = 0.1"
4,2.8559790361415853,38.84954978548696,63.93977995022322,36.946,63.254,36.946,63.348,"INNAprop, ($\alpha$, $\beta$)= (2.0,2.0), lr = 0.001, wd = 0.1"
5,2.7051831969490774,41.51930113756892,66.60141370970379,35.648,61.41,36.946,63.348,"INNAprop, ($\alpha$, $\beta$)= (2.0,2.0), lr = 0.001, wd = 0.1"
6,2.5917300836904187,43.67264870776806,68.40945137514335,36.844,62.72,36.946,63.348,"INNAprop, ($\alpha$, $\beta$)= (2.0,2.0), lr = 0.001, wd = 0.1"
7,2.488138384037799,45.350804890203904,70.12351229474494,39.138,65.322,39.138,65.322,"INNAprop, ($\alpha$, $\beta$)= (2.0,2.0), lr = 0.001, wd = 0.1"
8,2.419174902446263,46.8088494245663,71.28307918947667,42.616,68.796,42.616,68.796,"INNAprop, ($\alpha$, $\beta$)= (2.0,2.0), lr = 0.001, wd = 0.1"
9,2.365857539477048,47.730196195971175,72.1354264227217,39.176,65.512,42.616,68.796,"INNAprop, ($\alpha$, $\beta$)= (2.0,2.0), lr = 0.001, wd = 0.1"
10,2.319314857367631,48.66559264647167,72.79014149512277,42.552,68.856,42.616,68.856,"INNAprop, ($\alpha$, $\beta$)= (2.0,2.0), lr = 0.001, wd = 0.1"
11,2.2658330091348775,49.48453286352362,73.65685062323409,43.786,70.084,43.786,70.084,"INNAprop, ($\alpha$, $\beta$)= (2.0,2.0), lr = 0.001, wd = 0.1"
12,2.2430172584392687,49.95098222857337,74.06116918245344,42.512,68.496,43.786,70.084,"INNAprop, ($\alpha$, $\beta$)= (2.0,2.0), lr = 0.001, wd = 0.1"
13,2.207095878417199,50.54824972189036,74.6309617474055,46.856,72.884,46.856,72.884,"INNAprop, ($\alpha$, $\beta$)= (2.0,2.0), lr = 0.001, wd = 0.1"
14,2.1833373570180203,51.106802542393964,74.96315861738017,42.872,68.952,46.856,72.884,"INNAprop, ($\alpha$, $\beta$)= (2.0,2.0), lr = 0.001, wd = 0.1"
15,2.1584311472190607,51.572003046743006,75.36591610079509,50.546,76.258,50.546,76.258,"INNAprop, ($\alpha$, $\beta$)= (2.0,2.0), lr = 0.001, wd = 0.1"
16,2.136622182329694,51.933548136991206,75.69342974526208,36.476,61.938,50.546,76.258,"INNAprop, ($\alpha$, $\beta$)= (2.0,2.0), lr = 0.001, wd = 0.1"
17,2.121198647434299,52.397499781258865,75.94819726989586,47.988,73.646,50.546,76.258,"INNAprop, ($\alpha$, $\beta$)= (2.0,2.0), lr = 0.001, wd = 0.1"
18,2.092519509828055,52.770596830392265,76.31317672604675,46.062,72.676,50.546,76.258,"INNAprop, ($\alpha$, $\beta$)= (2.0,2.0), lr = 0.001, wd = 0.1"
19,2.0782335052718888,53.053775929273804,76.6372560036106,49.088,74.634,50.546,76.258,"INNAprop, ($\alpha$, $\beta$)= (2.0,2.0), lr = 0.001, wd = 0.1"
20,2.0611644761783854,53.346633696513514,76.81584304293722,52.446,77.616,52.446,77.616,"INNAprop, ($\alpha$, $\beta$)= (2.0,2.0), lr = 0.001, wd = 0.1"
21,2.0486877773191545,53.614202040161516,77.05656088761785,48.956,74.784,52.446,77.616,"INNAprop, ($\alpha$, $\beta$)= (2.0,2.0), lr = 0.001, wd = 0.1"
22,2.0302133379401743,54.018832814675136,77.2613739954662,49.102,75.02,52.446,77.616,"INNAprop, ($\alpha$, $\beta$)= (2.0,2.0), lr = 0.001, wd = 0.1"
23,2.0136208355843603,54.2751614148275,77.64758407886046,50.42,75.674,52.446,77.616,"INNAprop, ($\alpha$, $\beta$)= (2.0,2.0), lr = 0.001, wd = 0.1"
24,1.9923117826034973,54.863374670136665,77.91577685362107,43.36,68.846,52.446,77.616,"INNAprop, ($\alpha$, $\beta$)= (2.0,2.0), lr = 0.001, wd = 0.1"
25,1.9838230941917274,54.88273200685301,78.0753187711445,49.044,74.56,52.446,77.616,"INNAprop, ($\alpha$, $\beta$)= (2.0,2.0), lr = 0.001, wd = 0.1"
26,1.963701733104237,55.18682951792184,78.26982878066543,50.254,76.02,52.446,77.616,"INNAprop, ($\alpha$, $\beta$)= (2.0,2.0), lr = 0.001, wd = 0.1"
27,1.9588207356579654,55.392891486423274,78.42656076282708,41.112,65.878,52.446,77.616,"INNAprop, ($\alpha$, $\beta$)= (2.0,2.0), lr = 0.001, wd = 0.1"
28,1.933982781751768,55.80844978937646,78.76718744088798,48.906,74.674,52.446,77.616,"INNAprop, ($\alpha$, $\beta$)= (2.0,2.0), lr = 0.001, wd = 0.1"
29,1.9198652380353565,56.09599989985296,79.02632597697381,54.184,78.914,54.184,78.914,"INNAprop, ($\alpha$, $\beta$)= (2.0,2.0), lr = 0.001, wd = 0.1"
30,1.8996415899588273,56.536535411246504,79.33292120882474,54.05,78.996,54.184,78.996,"INNAprop, ($\alpha$, $\beta$)= (2.0,2.0), lr = 0.001, wd = 0.1"
31,1.892897273062707,56.7123125146873,79.4334544726983,48.09,73.626,54.184,78.996,"INNAprop, ($\alpha$, $\beta$)= (2.0,2.0), lr = 0.001, wd = 0.1"
32,1.8776901166517657,56.975197631922455,79.58550322830418,54.638,79.336,54.638,79.336,"INNAprop, ($\alpha$, $\beta$)= (2.0,2.0), lr = 0.001, wd = 0.1"
33,1.8628454003538881,57.10788905124074,79.81061031798947,49.54,74.872,54.638,79.336,"INNAprop, ($\alpha$, $\beta$)= (2.0,2.0), lr = 0.001, wd = 0.1"
34,1.8452824708822366,57.68736028345524,80.0360296226832,54.508,79.438,54.638,79.438,"INNAprop, ($\alpha$, $\beta$)= (2.0,2.0), lr = 0.001, wd = 0.1"
35,1.8345578155912958,57.760418617629945,80.18152186072987,56.66,80.734,56.66,80.734,"INNAprop, ($\alpha$, $\beta$)= (2.0,2.0), lr = 0.001, wd = 0.1"
36,1.8199869892575762,58.10260637135236,80.4297328680903,56.642,81.068,56.66,81.068,"INNAprop, ($\alpha$, $\beta$)= (2.0,2.0), lr = 0.001, wd = 0.1"
37,1.810055119305343,58.325840170701184,80.58740149565837,56.81,81.042,56.81,81.068,"INNAprop, ($\alpha$, $\beta$)= (2.0,2.0), lr = 0.001, wd = 0.1"
38,1.7951757908343793,58.511608157413306,80.77629163388409,58.884,82.372,58.884,82.372,"INNAprop, ($\alpha$, $\beta$)= (2.0,2.0), lr = 0.001, wd = 0.1"
39,1.7837998759615552,58.80009491315333,80.98859790374526,53.324,78.37,58.884,82.372,"INNAprop, ($\alpha$, $\beta$)= (2.0,2.0), lr = 0.001, wd = 0.1"
40,1.7654047036742593,59.147902538933224,81.21308056389009,56.896,81.056,58.884,82.372,"INNAprop, ($\alpha$, $\beta$)= (2.0,2.0), lr = 0.001, wd = 0.1"
41,1.7440551603828873,59.5412935694748,81.5964807107792,50.964,76.022,58.884,82.372,"INNAprop, ($\alpha$, $\beta$)= (2.0,2.0), lr = 0.001, wd = 0.1"
42,1.734422648941482,59.85007430719468,81.67110012094889,56.748,80.914,58.884,82.372,"INNAprop, ($\alpha$, $\beta$)= (2.0,2.0), lr = 0.001, wd = 0.1"
43,1.7175567138921488,60.14074656847017,81.91119353513625,59.582,82.67,59.582,82.67,"INNAprop, ($\alpha$, $\beta$)= (2.0,2.0), lr = 0.001, wd = 0.1"
44,1.6999681058106246,60.53101544826041,82.14597929313207,59.838,83.244,59.838,83.244,"INNAprop, ($\alpha$, $\beta$)= (2.0,2.0), lr = 0.001, wd = 0.1"
45,1.6869023372719696,60.77391879861942,82.36827644707448,59.532,83.192,59.838,83.244,"INNAprop, ($\alpha$, $\beta$)= (2.0,2.0), lr = 0.001, wd = 0.1"
46,1.6756652734377286,61.06022004901454,82.51220761007896,58.102,82.132,59.838,83.244,"INNAprop, ($\alpha$, $\beta$)= (2.0,2.0), lr = 0.001, wd = 0.1"
47,1.6512054462532897,61.48764252605193,82.87718706680154,56.348,80.502,59.838,83.244,"INNAprop, ($\alpha$, $\beta$)= (2.0,2.0), lr = 0.001, wd = 0.1"
48,1.6401856868298024,61.65904861794539,82.99489216042677,58.668,82.494,59.838,83.244,"INNAprop, ($\alpha$, $\beta$)= (2.0,2.0), lr = 0.001, wd = 0.1"
49,1.6218105775016647,62.10988722780926,83.22530690697056,61.004,84.322,61.004,84.322,"INNAprop, ($\alpha$, $\beta$)= (2.0,2.0), lr = 0.001, wd = 0.1"
50,1.604593586969328,62.30158730149202,83.51941353486333,62.428,84.764,62.428,84.764,"INNAprop, ($\alpha$, $\beta$)= (2.0,2.0), lr = 0.001, wd = 0.1"
51,1.589844885608414,62.71402345359859,83.66990121514118,62.348,84.876,62.428,84.876,"INNAprop, ($\alpha$, $\beta$)= (2.0,2.0), lr = 0.001, wd = 0.1"
52,1.567466107555679,63.29255804064486,84.04986699579413,61.948,84.386,62.428,84.876,"INNAprop, ($\alpha$, $\beta$)= (2.0,2.0), lr = 0.001, wd = 0.1"
53,1.5515391276432917,63.536710251895144,84.20347682729972,63.008,85.166,63.008,85.166,"INNAprop, ($\alpha$, $\beta$)= (2.0,2.0), lr = 0.001, wd = 0.1"
54,1.5349681824237316,63.85048643036935,84.4304572077026,65.756,87.206,65.756,87.206,"INNAprop, ($\alpha$, $\beta$)= (2.0,2.0), lr = 0.001, wd = 0.1"
55,1.5180111991299259,64.29258301761496,84.6493199950277,64.21,86.146,65.756,87.206,"INNAprop, ($\alpha$, $\beta$)= (2.0,2.0), lr = 0.001, wd = 0.1"
56,1.5002601805862252,64.58575300000602,84.90346308926347,65.984,87.342,65.984,87.342,"INNAprop, ($\alpha$, $\beta$)= (2.0,2.0), lr = 0.001, wd = 0.1"
57,1.4800414427653417,65.07749178836166,85.17602687471388,64.85,86.742,65.984,87.342,"INNAprop, ($\alpha$, $\beta$)= (2.0,2.0), lr = 0.001, wd = 0.1"
58,1.4561873324148424,65.53051590404682,85.47231900833269,65.092,86.648,65.984,87.342,"INNAprop, ($\alpha$, $\beta$)= (2.0,2.0), lr = 0.001, wd = 0.1"
59,1.435132697376457,65.9510696486595,85.79421278045636,65.986,87.098,65.986,87.342,"INNAprop, ($\alpha$, $\beta$)= (2.0,2.0), lr = 0.001, wd = 0.1"
60,1.4203063408573429,66.32510334310405,85.92877749025403,60.28,83.11,65.986,87.342,"INNAprop, ($\alpha$, $\beta$)= (2.0,2.0), lr = 0.001, wd = 0.1"
61,1.4040612117632048,66.70319583332525,86.19884355506527,67.668,88.426,67.668,88.426,"INNAprop, ($\alpha$, $\beta$)= (2.0,2.0), lr = 0.001, wd = 0.1"
62,1.381624594101539,67.09284028300334,86.50200442020362,67.648,88.27,67.668,88.426,"INNAprop, ($\alpha$, $\beta$)= (2.0,2.0), lr = 0.001, wd = 0.1"
63,1.3599485622895704,67.56709502569369,86.69245563385265,67.634,88.102,67.668,88.426,"INNAprop, ($\alpha$, $\beta$)= (2.0,2.0), lr = 0.001, wd = 0.1"
64,1.3336908766677924,68.16529916432182,87.05431293896636,68.95,89.092,68.95,89.092,"INNAprop, ($\alpha$, $\beta$)= (2.0,2.0), lr = 0.001, wd = 0.1"
65,1.3179958436038943,68.55931462511847,87.26099933762758,69.126,89.182,69.126,89.182,"INNAprop, ($\alpha$, $\beta$)= (2.0,2.0), lr = 0.001, wd = 0.1"
66,1.29733862100424,68.9929814043255,87.54168071596521,69.42,89.456,69.42,89.456,"INNAprop, ($\alpha$, $\beta$)= (2.0,2.0), lr = 0.001, wd = 0.1"
67,1.2771500256988075,69.43351691514735,87.82236209420756,70.082,89.594,70.082,89.594,"INNAprop, ($\alpha$, $\beta$)= (2.0,2.0), lr = 0.001, wd = 0.1"
68,1.252398903815301,69.97833227180197,88.04497146306312,69.774,89.37,70.082,89.594,"INNAprop, ($\alpha$, $\beta$)= (2.0,2.0), lr = 0.001, wd = 0.1"
69,1.2343276268952377,70.34612166388634,88.35593770627082,71.202,90.358,71.202,90.358,"INNAprop, ($\alpha$, $\beta$)= (2.0,2.0), lr = 0.001, wd = 0.1"
70,1.209958369296033,70.74981579261241,88.64442446239197,71.08,90.052,71.202,90.358,"INNAprop, ($\alpha$, $\beta$)= (2.0,2.0), lr = 0.001, wd = 0.1"
71,1.189167488937254,71.3089930432758,88.83269016974327,70.66,89.876,71.202,90.358,"INNAprop, ($\alpha$, $\beta$)= (2.0,2.0), lr = 0.001, wd = 0.1"
72,1.1697508500648903,71.72642463713714,89.10088294364635,72.362,91.088,72.362,91.088,"INNAprop, ($\alpha$, $\beta$)= (2.0,2.0), lr = 0.001, wd = 0.1"
73,1.1434416792252204,72.36989996589965,89.35533825336697,71.962,90.59,72.362,91.088,"INNAprop, ($\alpha$, $\beta$)= (2.0,2.0), lr = 0.001, wd = 0.1"
74,1.1310548081324174,72.54817479036075,89.60823248747371,73.032,91.15,73.032,91.15,"INNAprop, ($\alpha$, $\beta$)= (2.0,2.0), lr = 0.001, wd = 0.1"
