epoch,train_loss,train_acc1,train_acc5,val_acc1,val_acc5,best_acc1,best_acc5,optimizer
0,5.007995435503218,11.13889825527054,25.56417269237053,18.346,40.024,18.346,40.024,"INNAprop, ($\alpha$, $\beta$)= (1.0,1.0), lr = 0.001, wd = 0.1"
1,3.3431262333076317,31.026063716477246,55.26800544493613,30.694,55.268,30.694,55.268,"INNAprop, ($\alpha$, $\beta$)= (1.0,1.0), lr = 0.001, wd = 0.1"
2,2.8163168672081476,39.68691069370589,64.59792938919394,42.508,68.938,42.508,68.938,"INNAprop, ($\alpha$, $\beta$)= (1.0,1.0), lr = 0.001, wd = 0.1"
3,2.603266728531707,43.22961547583062,68.19183744766144,44.446,71.132,44.446,71.132,"INNAprop, ($\alpha$, $\beta$)= (1.0,1.0), lr = 0.001, wd = 0.1"
4,2.481688416897357,45.44821600261152,70.23278758114148,45.792,71.876,45.792,71.876,"INNAprop, ($\alpha$, $\beta$)= (1.0,1.0), lr = 0.001, wd = 0.1"
5,2.4131100184672123,46.69770084769038,71.37424600004812,39.796,65.958,45.792,71.876,"INNAprop, ($\alpha$, $\beta$)= (1.0,1.0), lr = 0.001, wd = 0.1"
6,2.3638978314328267,47.71021442899975,72.18756634504258,44.16,70.364,45.792,71.876,"INNAprop, ($\alpha$, $\beta$)= (1.0,1.0), lr = 0.001, wd = 0.1"
7,2.315751392476923,48.49605984515288,73.00994092814014,34.852,60.34,45.792,71.876,"INNAprop, ($\alpha$, $\beta$)= (1.0,1.0), lr = 0.001, wd = 0.1"
8,2.2892949351540337,48.99966280749742,73.35056760658216,48.478,74.832,48.478,74.832,"INNAprop, ($\alpha$, $\beta$)= (1.0,1.0), lr = 0.001, wd = 0.1"
9,2.2596911256010834,49.48827944481587,73.90568606127835,31.816,56.064,48.478,74.832,"INNAprop, ($\alpha$, $\beta$)= (1.0,1.0), lr = 0.001, wd = 0.1"
10,2.244638223843379,49.80861214103983,74.09894721028914,44.592,70.872,48.478,74.832,"INNAprop, ($\alpha$, $\beta$)= (1.0,1.0), lr = 0.001, wd = 0.1"
11,2.211173750899293,50.38589786771887,74.72212855702415,44.948,72.044,48.478,74.832,"INNAprop, ($\alpha$, $\beta$)= (1.0,1.0), lr = 0.001, wd = 0.1"
12,2.2093903285759193,50.424300325571444,74.71120102858458,47.534,73.664,48.478,74.832,"INNAprop, ($\alpha$, $\beta$)= (1.0,1.0), lr = 0.001, wd = 0.1"
13,2.18541446506203,50.83704869268645,75.09054237941122,45.572,71.59,48.478,74.832,"INNAprop, ($\alpha$, $\beta$)= (1.0,1.0), lr = 0.001, wd = 0.1"
14,2.1777763766365927,51.00751813960225,75.17640153350531,47.192,73.946,48.478,74.832,"INNAprop, ($\alpha$, $\beta$)= (1.0,1.0), lr = 0.001, wd = 0.1"
15,2.161575811083143,51.349705893181735,75.35092977657887,44.304,70.36,48.478,74.832,"INNAprop, ($\alpha$, $\beta$)= (1.0,1.0), lr = 0.001, wd = 0.1"
16,2.1507056543996166,51.54640140847635,75.54231763506264,48.384,74.832,48.478,74.832,"INNAprop, ($\alpha$, $\beta$)= (1.0,1.0), lr = 0.001, wd = 0.1"
17,2.144896970404969,51.62164524847235,75.64472418841513,49.142,75.05,49.142,75.05,"INNAprop, ($\alpha$, $\beta$)= (1.0,1.0), lr = 0.001, wd = 0.1"
18,2.125242197192037,52.11588175756244,76.05247711453762,46.38,72.596,49.142,75.05,"INNAprop, ($\alpha$, $\beta$)= (1.0,1.0), lr = 0.001, wd = 0.1"
19,2.115637579259577,52.221410462761995,76.14020955877761,47.334,73.458,49.142,75.05,"INNAprop, ($\alpha$, $\beta$)= (1.0,1.0), lr = 0.001, wd = 0.1"
20,2.1089204881336543,52.519888101868624,76.32722640561877,51.046,76.76,51.046,76.76,"INNAprop, ($\alpha$, $\beta$)= (1.0,1.0), lr = 0.001, wd = 0.1"
21,2.099154903671958,52.50334070122866,76.41995429123241,47.554,74.692,51.046,76.76,"INNAprop, ($\alpha$, $\beta$)= (1.0,1.0), lr = 0.001, wd = 0.1"
22,2.09464838933516,52.53456221164809,76.41901764601654,48.864,75.158,51.046,76.76,"INNAprop, ($\alpha$, $\beta$)= (1.0,1.0), lr = 0.001, wd = 0.1"
23,2.0813327929594894,52.85021168155448,76.6937669375741,48.192,73.674,51.046,76.76,"INNAprop, ($\alpha$, $\beta$)= (1.0,1.0), lr = 0.001, wd = 0.1"
24,2.0736540738161984,53.14182058842696,76.66910194418982,49.584,75.614,51.046,76.76,"INNAprop, ($\alpha$, $\beta$)= (1.0,1.0), lr = 0.001, wd = 0.1"
25,2.0689082802354277,53.13370299577793,76.77088406790656,51.28,77.77,51.28,77.77,"INNAprop, ($\alpha$, $\beta$)= (1.0,1.0), lr = 0.001, wd = 0.1"
26,2.0518653153420447,53.550510159003075,77.03564247547818,46.974,73.106,51.28,77.77,"INNAprop, ($\alpha$, $\beta$)= (1.0,1.0), lr = 0.001, wd = 0.1"
27,2.0419876917973383,53.57205300130253,77.26199842615003,49.21,74.752,51.28,77.77,"INNAprop, ($\alpha$, $\beta$)= (1.0,1.0), lr = 0.001, wd = 0.1"
28,2.0367348797433262,53.86491076868516,77.33661783584333,42.838,68.518,51.28,77.77,"INNAprop, ($\alpha$, $\beta$)= (1.0,1.0), lr = 0.001, wd = 0.1"
29,2.031713167008582,53.85866646656316,77.33037353405481,40.506,65.158,51.28,77.77,"INNAprop, ($\alpha$, $\beta$)= (1.0,1.0), lr = 0.001, wd = 0.1"
30,2.013676337285952,54.10531639864319,77.6619459735362,50.94,76.804,51.28,77.77,"INNAprop, ($\alpha$, $\beta$)= (1.0,1.0), lr = 0.001, wd = 0.1"
31,2.0124029470847677,54.29545539680736,77.65913603836499,52.142,77.934,52.142,77.934,"INNAprop, ($\alpha$, $\beta$)= (1.0,1.0), lr = 0.001, wd = 0.1"
32,1.9977867342494466,54.659498207885306,77.86988123327926,45.546,70.784,52.142,77.934,"INNAprop, ($\alpha$, $\beta$)= (1.0,1.0), lr = 0.001, wd = 0.1"
33,1.9925234229176432,54.55084735160093,77.9750977231369,52.608,78.08,52.608,78.08,"INNAprop, ($\alpha$, $\beta$)= (1.0,1.0), lr = 0.001, wd = 0.1"
34,1.9749714871386548,54.973586602034906,78.22330873030675,55.368,80.256,55.368,80.256,"INNAprop, ($\alpha$, $\beta$)= (1.0,1.0), lr = 0.001, wd = 0.1"
35,1.96260648328703,55.19713261615397,78.42593633252437,53.08,78.528,55.368,80.256,"INNAprop, ($\alpha$, $\beta$)= (1.0,1.0), lr = 0.001, wd = 0.1"
36,1.9531183449538438,55.40444344521319,78.45622119815668,54.568,80.118,55.368,80.256,"INNAprop, ($\alpha$, $\beta$)= (1.0,1.0), lr = 0.001, wd = 0.1"
37,1.949217205138116,55.511845440653936,78.56518426925894,45.99,71.998,55.368,80.256,"INNAprop, ($\alpha$, $\beta$)= (1.0,1.0), lr = 0.001, wd = 0.1"
38,1.9348236040754632,55.728210507530406,78.81339527614294,55.384,80.164,55.384,80.256,"INNAprop, ($\alpha$, $\beta$)= (1.0,1.0), lr = 0.001, wd = 0.1"
39,1.9237006544233202,55.91710064527971,78.98917237972667,56.328,81.052,56.328,81.052,"INNAprop, ($\alpha$, $\beta$)= (1.0,1.0), lr = 0.001, wd = 0.1"
40,1.9063254529541427,56.290197694365474,79.23301237563503,52.012,77.778,56.328,81.052,"INNAprop, ($\alpha$, $\beta$)= (1.0,1.0), lr = 0.001, wd = 0.1"
41,1.8908394742083479,56.7294843455347,79.46686148822442,54.83,80.084,56.328,81.052,"INNAprop, ($\alpha$, $\beta$)= (1.0,1.0), lr = 0.001, wd = 0.1"
42,1.8755121619432242,56.88652854251422,79.72225344358968,49.958,75.498,56.328,81.052,"INNAprop, ($\alpha$, $\beta$)= (1.0,1.0), lr = 0.001, wd = 0.1"
43,1.862351805299193,57.18438175136578,79.85775479807918,51.772,76.56,56.328,81.052,"INNAprop, ($\alpha$, $\beta$)= (1.0,1.0), lr = 0.001, wd = 0.1"
44,1.8461050652838373,57.605559926090606,80.08379853326619,57.404,81.964,57.404,81.964,"INNAprop, ($\alpha$, $\beta$)= (1.0,1.0), lr = 0.001, wd = 0.1"
45,1.8320114970683574,57.75354988558635,80.35542567340545,58.664,82.336,58.664,82.336,"INNAprop, ($\alpha$, $\beta$)= (1.0,1.0), lr = 0.001, wd = 0.1"
46,1.8175806147473437,58.132266806348476,80.56648308351872,52.384,77.354,58.664,82.336,"INNAprop, ($\alpha$, $\beta$)= (1.0,1.0), lr = 0.001, wd = 0.1"
47,1.7948785629901258,58.56562137049942,80.80220548739739,60.034,83.746,60.034,83.746,"INNAprop, ($\alpha$, $\beta$)= (1.0,1.0), lr = 0.001, wd = 0.1"
48,1.782047709218272,58.757009228602065,81.02419042614078,59.618,83.322,60.034,83.746,"INNAprop, ($\alpha$, $\beta$)= (1.0,1.0), lr = 0.001, wd = 0.1"
49,1.7625480121427721,59.18162176994419,81.32891236717884,60.522,83.92,60.522,83.92,"INNAprop, ($\alpha$, $\beta$)= (1.0,1.0), lr = 0.001, wd = 0.1"
50,1.750387678613196,59.34928128049776,81.42132803749821,61.428,84.236,61.428,84.236,"INNAprop, ($\alpha$, $\beta$)= (1.0,1.0), lr = 0.001, wd = 0.1"
51,1.7277655302585064,59.932499094242715,81.7400996590611,61.502,84.29,61.502,84.29,"INNAprop, ($\alpha$, $\beta$)= (1.0,1.0), lr = 0.001, wd = 0.1"
52,1.7081692204251513,60.39988510446071,82.05169033190457,58.008,81.458,61.502,84.29,"INNAprop, ($\alpha$, $\beta$)= (1.0,1.0), lr = 0.001, wd = 0.1"
53,1.6894614524536438,60.60938143943651,82.32643962374796,59.91,83.016,61.502,84.29,"INNAprop, ($\alpha$, $\beta$)= (1.0,1.0), lr = 0.001, wd = 0.1"
54,1.6723329184653162,60.995591522640225,82.5599765209478,62.544,85.418,62.544,85.418,"INNAprop, ($\alpha$, $\beta$)= (1.0,1.0), lr = 0.001, wd = 0.1"
55,1.6433095456003308,61.57974598141049,82.9699149518435,62.364,84.866,62.544,85.418,"INNAprop, ($\alpha$, $\beta$)= (1.0,1.0), lr = 0.001, wd = 0.1"
56,1.6276465575654546,61.96127283815372,83.15599515365935,61.458,84.588,62.544,85.418,"INNAprop, ($\alpha$, $\beta$)= (1.0,1.0), lr = 0.001, wd = 0.1"
57,1.6104298701534023,62.36933797909408,83.37236022063111,60.96,83.984,62.544,85.418,"INNAprop, ($\alpha$, $\beta$)= (1.0,1.0), lr = 0.001, wd = 0.1"
58,1.5826540704254624,62.86326227317573,83.83568743502481,61.52,84.558,62.544,85.418,"INNAprop, ($\alpha$, $\beta$)= (1.0,1.0), lr = 0.001, wd = 0.1"
59,1.5632551115709585,63.30442221472906,84.08046407576792,63.224,85.654,63.224,85.654,"INNAprop, ($\alpha$, $\beta$)= (1.0,1.0), lr = 0.001, wd = 0.1"
60,1.5429031264293682,63.72903475540422,84.37144855290937,66.32,87.552,66.32,87.552,"INNAprop, ($\alpha$, $\beta$)= (1.0,1.0), lr = 0.001, wd = 0.1"
61,1.51868405670791,64.24013088019035,84.71956839317366,65.512,87.314,66.32,87.552,"INNAprop, ($\alpha$, $\beta$)= (1.0,1.0), lr = 0.001, wd = 0.1"
62,1.5013556509108452,64.57045446030497,84.81729172063734,62.992,85.342,66.32,87.552,"INNAprop, ($\alpha$, $\beta$)= (1.0,1.0), lr = 0.001, wd = 0.1"
63,1.4694255405729943,65.27481173391133,85.34493524611109,66.416,87.914,66.416,87.914,"INNAprop, ($\alpha$, $\beta$)= (1.0,1.0), lr = 0.001, wd = 0.1"
64,1.4451423872958173,65.8083873462128,85.6652679425256,64.9,86.558,66.416,87.914,"INNAprop, ($\alpha$, $\beta$)= (1.0,1.0), lr = 0.001, wd = 0.1"
65,1.4261409989008298,66.16962022107144,85.87226655629055,67.29,88.128,67.29,88.128,"INNAprop, ($\alpha$, $\beta$)= (1.0,1.0), lr = 0.001, wd = 0.1"
66,1.3931899235322402,66.88927603533166,86.27596068549302,68.522,88.752,68.522,88.752,"INNAprop, ($\alpha$, $\beta$)= (1.0,1.0), lr = 0.001, wd = 0.1"
67,1.3709468851318132,67.22303398111076,86.57506275456889,69.192,89.118,69.192,89.118,"INNAprop, ($\alpha$, $\beta$)= (1.0,1.0), lr = 0.001, wd = 0.1"
68,1.3401956499635161,67.99451750263579,86.91662607870319,68.02,88.428,69.192,89.118,"INNAprop, ($\alpha$, $\beta$)= (1.0,1.0), lr = 0.001, wd = 0.1"
69,1.314032787030989,68.55712911939246,87.32063242224713,69.592,89.652,69.592,89.652,"INNAprop, ($\alpha$, $\beta$)= (1.0,1.0), lr = 0.001, wd = 0.1"
70,1.2836439284173162,69.24119241192412,87.75429920159708,69.626,89.404,69.626,89.652,"INNAprop, ($\alpha$, $\beta$)= (1.0,1.0), lr = 0.001, wd = 0.1"
71,1.2592927747792177,69.80411624345102,88.00094913324834,71.094,90.414,71.094,90.414,"INNAprop, ($\alpha$, $\beta$)= (1.0,1.0), lr = 0.001, wd = 0.1"
72,1.2306458750268916,70.34050179135245,88.37716833360948,71.654,90.534,71.654,90.534,"INNAprop, ($\alpha$, $\beta$)= (1.0,1.0), lr = 0.001, wd = 0.1"
73,1.1920255326962732,71.33615575748982,88.81551833922936,72.172,90.634,72.172,90.634,"INNAprop, ($\alpha$, $\beta$)= (1.0,1.0), lr = 0.001, wd = 0.1"
74,1.172061395835686,71.66710376752603,89.06372934668505,72.782,91.346,72.782,91.346,"INNAprop, ($\alpha$, $\beta$)= (1.0,1.0), lr = 0.001, wd = 0.1"
75,1.1419042096509562,72.3308730780302,89.44869056928333,72.648,90.99,72.782,91.346,"INNAprop, ($\alpha$, $\beta$)= (1.0,1.0), lr = 0.001, wd = 0.1"
