epoch,train_loss,train_acc1,train_acc5,val_acc1,val_acc5,best_acc1,best_acc5,optimizer
0,4.8720052463786825,12.015910481625912,27.422476989365734,25.088,49.094,25.088,49.094,"AdamW , lr = 0.001, wd = 0.01"
1,3.458661713252415,29.23332459107223,53.07157219013808,36.796,62.86,36.796,62.86,"AdamW , lr = 0.001, wd = 0.01"
2,2.9660362339162685,37.29503078402811,61.88072134144215,43.106,69.18,43.106,69.18,"AdamW , lr = 0.001, wd = 0.01"
3,2.712912880814635,41.58705181493277,66.1056161251904,48.436,73.854,48.436,73.854,"AdamW , lr = 0.001, wd = 0.01"
4,2.5424017462935242,44.6167871816967,68.92491851185792,50.592,75.686,50.592,75.686,"AdamW , lr = 0.001, wd = 0.01"
5,2.423203547303374,46.78512107701722,70.89499581622233,51.134,75.854,51.134,75.854,"AdamW , lr = 0.001, wd = 0.01"
6,2.336788907727519,48.503240792776595,72.29278283490021,53.374,77.652,53.374,77.652,"AdamW , lr = 0.001, wd = 0.01"
7,2.254841178875941,49.824847326576084,73.52447141906717,54.924,79.06,54.924,79.06,"AdamW , lr = 0.001, wd = 0.01"
8,2.206020267717131,51.004395988374505,74.2962671559341,55.444,79.354,55.444,79.354,"AdamW , lr = 0.001, wd = 0.01"
9,2.1478876896790573,51.93698250332267,75.16859615600764,57.056,80.494,57.056,80.494,"AdamW , lr = 0.001, wd = 0.01"
10,2.10939303525797,52.7974473288356,75.83548761688202,56.85,80.436,57.056,80.494,"AdamW , lr = 0.001, wd = 0.01"
11,2.063483597753527,53.605460017495616,76.497071421946,58.07,81.216,58.07,81.216,"AdamW , lr = 0.001, wd = 0.01"
12,2.040119445240581,54.05473755174561,76.92980155608008,58.138,81.028,58.138,81.216,"AdamW , lr = 0.001, wd = 0.01"
13,2.002497141797107,54.82559664292028,77.47368026608962,58.824,81.84,58.824,81.84,"AdamW , lr = 0.001, wd = 0.01"
14,1.9817144739520658,55.16247673978421,77.67755672938907,58.934,81.798,58.934,81.84,"AdamW , lr = 0.001, wd = 0.01"
15,1.9585148049401238,55.79065352832162,78.09967154971089,59.896,82.466,59.896,82.466,"AdamW , lr = 0.001, wd = 0.01"
16,1.9387737612862448,56.02075605995224,78.26701884473198,59.642,82.312,59.896,82.466,"AdamW , lr = 0.001, wd = 0.01"
17,1.9145128921314434,56.43131892148415,78.72753612300166,60.414,82.658,60.414,82.658,"AdamW , lr = 0.001, wd = 0.01"
18,1.891000557172072,56.92836536612657,79.07721703868926,60.418,82.73,60.418,82.73,"AdamW , lr = 0.001, wd = 0.01"
19,1.8775713004551449,57.25993780665606,79.36476714940396,60.26,82.712,60.418,82.73,"AdamW , lr = 0.001, wd = 0.01"
20,1.8655535490124613,57.45351117086585,79.47497908130221,61.062,83.382,61.062,83.382,"AdamW , lr = 0.001, wd = 0.01"
21,1.8474812237056462,57.72763603188249,79.76814906321688,61.57,83.69,61.57,83.69,"AdamW , lr = 0.001, wd = 0.01"
22,1.8297683954238892,58.119778202056835,79.96609343935512,61.178,83.52,61.57,83.69,"AdamW , lr = 0.001, wd = 0.01"
23,1.819920386336781,58.33926542020869,80.16622332045715,61.944,84.202,61.944,84.202,"AdamW , lr = 0.001, wd = 0.01"
24,1.7988108943630527,58.771995553580524,80.45190014035899,61.696,83.974,61.944,84.202,"AdamW , lr = 0.001, wd = 0.01"
25,1.7930083283892164,58.827569842280504,80.52589512060707,61.772,83.95,61.944,84.202,"AdamW , lr = 0.001, wd = 0.01"
26,1.7737522600652216,59.25155795308171,80.80501542294972,62.292,84.174,62.292,84.202,"AdamW , lr = 0.001, wd = 0.01"
