run_id,epoch,train_loss,train_accuracy,test_loss,test_accuracy,optimizer,lr
0,0,1.8478167318567937,30.338,1.8780497479438782,33.09,"INNAprop, ($\alpha$, $\beta$)= (2.0,2.0)",0.0009999383162408303
0,1,1.3698531596028074,49.508,1.6522145831584931,44.25,"INNAprop, ($\alpha$, $\beta$)= (2.0,2.0)",0.0009997532801828658
0,2,1.1030354405544243,60.028,1.189637461900711,58.39,"INNAprop, ($\alpha$, $\beta$)= (2.0,2.0)",0.0009994449374809851
0,3,0.9350918996699003,66.938,1.3367855954170227,58.39,"INNAprop, ($\alpha$, $\beta$)= (2.0,2.0)",0.0009990133642141358
0,4,0.8291476590901005,71.306,2.053362056016922,58.39,"INNAprop, ($\alpha$, $\beta$)= (2.0,2.0)",0.000998458666866564
0,5,0.7497927665102239,74.146,1.0618681067228317,63.04,"INNAprop, ($\alpha$, $\beta$)= (2.0,2.0)",0.00099778098230154
0,6,0.6979528483079405,75.876,1.4361832797527314,63.04,"INNAprop, ($\alpha$, $\beta$)= (2.0,2.0)",0.0009969804777275899
0,7,0.6564829553268394,77.302,1.4077480357885361,63.04,"INNAprop, ($\alpha$, $\beta$)= (2.0,2.0)",0.000996057350657239
0,8,0.6116567844030808,78.912,1.670530995130539,63.04,"INNAprop, ($\alpha$, $\beta$)= (2.0,2.0)",0.0009950118288582787
0,9,0.5950458917994889,79.446,1.3563229525089264,63.04,"INNAprop, ($\alpha$, $\beta$)= (2.0,2.0)",0.0009938441702975688
0,10,0.558436180255851,80.718,0.9725681447982788,69.33,"INNAprop, ($\alpha$, $\beta$)= (2.0,2.0)",0.000992554663077387
0,11,0.5383846001053343,81.338,1.2562739598751067,69.33,"INNAprop, ($\alpha$, $\beta$)= (2.0,2.0)",0.0009911436253643444
0,12,0.5164515014205661,82.418,1.3101781493425368,69.33,"INNAprop, ($\alpha$, $\beta$)= (2.0,2.0)",0.0009896114053108828
0,13,0.498266447867666,82.868,1.2119183081388474,69.33,"INNAprop, ($\alpha$, $\beta$)= (2.0,2.0)",0.0009879583809693736
0,14,0.47565546692634114,83.64,1.3246154779195785,69.33,"INNAprop, ($\alpha$, $\beta$)= (2.0,2.0)",0.0009861849601988382
0,15,0.4574143333094461,84.32,1.2726565647125243,69.33,"INNAprop, ($\alpha$, $\beta$)= (2.0,2.0)",0.0009842915805643154
0,16,0.4460367520852965,84.556,1.2966437512636184,69.33,"INNAprop, ($\alpha$, $\beta$)= (2.0,2.0)",0.000982278709228899
0,17,0.4254524867449488,85.31,0.6603752666711807,78.09,"INNAprop, ($\alpha$, $\beta$)= (2.0,2.0)",0.0009801468428384714
0,18,0.41284551425855986,85.762,0.7887067964673042,78.09,"INNAprop, ($\alpha$, $\beta$)= (2.0,2.0)",0.0009778965073991648
0,19,0.39958817101254757,86.216,0.6019487005472183,80.62,"INNAprop, ($\alpha$, $\beta$)= (2.0,2.0)",0.0009755282581475766
0,20,0.3907449224925771,86.554,0.8368363338708877,80.62,"INNAprop, ($\alpha$, $\beta$)= (2.0,2.0)",0.0009730426794137723
0,21,0.3748313396865008,87.162,0.9627708411216735,80.62,"INNAprop, ($\alpha$, $\beta$)= (2.0,2.0)",0.0009704403844771124
0,22,0.36321460007100687,87.434,0.6479660800099373,80.62,"INNAprop, ($\alpha$, $\beta$)= (2.0,2.0)",0.0009677220154149334
0,23,0.3556158622460706,87.752,0.8150581592321395,80.62,"INNAprop, ($\alpha$, $\beta$)= (2.0,2.0)",0.0009648882429441253
0,24,0.3418848565494528,88.044,0.779267820417881,80.62,"INNAprop, ($\alpha$, $\beta$)= (2.0,2.0)",0.000961939766255643
0,25,0.3314373230143469,88.478,0.5753723803162575,82.24,"INNAprop, ($\alpha$, $\beta$)= (2.0,2.0)",0.0009588773128419901
0,26,0.3238142996418233,88.86,0.5484941872954369,82.42,"INNAprop, ($\alpha$, $\beta$)= (2.0,2.0)",0.0009557016383177221
