0,85,5.837432302117826e-07,100.0,0.07310524977811414,99.19,"innaprop, ($\alpha$, $\beta$)= (0.1,0.9) + schedulers, lr = 0.001, wd = 0.0",4.758647376699034e-05,177.79568126797676,2.354424532663435e-05,15.706138785695657,5.657490458339453
0,86,5.17663390461064e-07,100.0,0.0725491861571689,99.19,"innaprop, ($\alpha$, $\beta$)= (0.1,0.9) + schedulers, lr = 0.001, wd = 0.0",4.112268715800956e-05,175.15644618868828,1.9776257059622715e-05,14.457691569812596,5.5517493262887
0,87,4.61094974022772e-07,100.0,0.07213576614488282,99.19,"innaprop, ($\alpha$, $\beta$)= (0.1,0.9) + schedulers, lr = 0.001, wd = 0.0",3.511175705587434e-05,172.86186143755913,1.4257007210027872e-05,15.00823153485544,5.459225449711084
0,88,4.103371592284809e-07,100.0,0.07186103164255066,99.19,"innaprop, ($\alpha$, $\beta$)= (0.1,0.9) + schedulers, lr = 0.001, wd = 0.0",2.9559615522887284e-05,170.89026400446892,1.2858031729900965e-05,15.79342627292499,5.379643619060516
0,89,3.6581429500625537e-07,100.0,0.07172610209506512,99.19,"innaprop, ($\alpha$, $\beta$)= (0.1,0.9) + schedulers, lr = 0.001, wd = 0.0",2.447174185242324e-05,169.22222505509853,1.3339222843689047e-05,17.053525695577264,5.3128596022725105
0,90,3.2763892720613353e-07,100.0,0.07164880546333487,99.19,"innaprop, ($\alpha$, $\beta$)= (0.1,0.9) + schedulers, lr = 0.001, wd = 0.0",1.9853157161528526e-05,167.8336197435856,1.3744901771362006e-05,18.219164937734604,5.257180400192738
0,91,2.9527698858009656e-07,100.0,0.07161708468314548,99.19,"innaprop, ($\alpha$, $\beta$)= (0.1,0.9) + schedulers, lr = 0.001, wd = 0.0",1.570841943568452e-05,166.7025996595621,8.173620658635805e-06,14.014500116696581,5.211194928735495
0,92,2.6860601487997317e-07,100.0,0.07160484136485815,99.19,"innaprop, ($\alpha$, $\beta$)= (0.1,0.9) + schedulers, lr = 0.001, wd = 0.0",1.204161903062634e-05,165.804030418396,9.501857346494447e-06,17.38357031252235,5.174262162297964
0,93,2.4704364823156766e-07,100.0,0.07165174856916381,99.19,"innaprop, ($\alpha$, $\beta$)= (0.1,0.9) + schedulers, lr = 0.001, wd = 0.0",8.85637463565564e-06,165.11131070554256,6.852373863552863e-06,14.876729546580464,5.145860601216555
0,94,2.2946924714778687e-07,100.0,0.07172124049584103,99.19,"innaprop, ($\alpha$, $\beta$)= (0.1,0.9) + schedulers, lr = 0.001, wd = 0.0",6.155829702431171e-06,164.60008816421032,7.852035883937347e-06,18.365898824762553,5.1244980581104755
0,95,2.1578290340976154e-07,100.0,0.07172569368753443,99.19,"innaprop, ($\alpha$, $\beta$)= (0.1,0.9) + schedulers, lr = 0.001, wd = 0.0",3.942649342761118e-06,164.2438845038414,6.62205537757532e-06,16.78219438623637,5.1096037700772285
0,96,2.0549480133421656e-07,100.0,0.07183005540226257,99.19,"innaprop, ($\alpha$, $\beta$)= (0.1,0.9) + schedulers, lr = 0.001, wd = 0.0",2.2190176984600023e-06,164.01761312782764,5.127265616272636e-06,16.590949830133468,5.100149035453796
0,97,1.9816081052463158e-07,100.0,0.07187858785790319,99.19,"innaprop, ($\alpha$, $\beta$)= (0.1,0.9) + schedulers, lr = 0.001, wd = 0.0",9.866357858642206e-07,163.8884421288967,6.109969433537588e-06,17.637720126193017,5.094635907560587
0,98,1.9357971171327194e-07,100.0,0.07187953031268442,99.19,"innaprop, ($\alpha$, $\beta$)= (0.1,0.9) + schedulers, lr = 0.001, wd = 0.0",2.467198171342e-07,163.82940408587456,5.6820792842526835e-06,17.679515769705176,5.092231705784798
0,99,1.9116571653089255e-07,100.0,0.07189555914253173,99.19,"innaprop, ($\alpha$, $\beta$)= (0.1,0.9) + schedulers, lr = 0.001, wd = 0.0",0.0,163.81475961208344,4.457257466977671e-06,17.213220140431076,5.091501500457525
