epoch,train_loss,train_acc1,train_acc5,val_acc1,val_acc5,best_acc1,best_acc5,optimizer
0,5.217123059721498,8.437925393054995,21.45136313104755,9.014,24.422,9.014,24.422,"INNAprop, ($\alpha$, $\beta$)= (2.0,2.0), lr = 0.001, wd = 0.01"
1,4.000704784945889,20.94495023291247,42.94955852750986,19.494,41.84,19.494,41.84,"INNAprop, ($\alpha$, $\beta$)= (2.0,2.0), lr = 0.001, wd = 0.01"
2,3.5396804202210297,27.613864848230623,51.60416120280707,28.58,54.196,28.58,54.196,"INNAprop, ($\alpha$, $\beta$)= (2.0,2.0), lr = 0.001, wd = 0.01"
3,3.2666938126265825,32.03451850148593,56.576811159673746,32.946,58.484,32.946,58.484,"INNAprop, ($\alpha$, $\beta$)= (2.0,2.0), lr = 0.001, wd = 0.01"
4,3.071265011043339,35.2147415480513,59.939680041723506,35.392,61.448,35.392,61.448,"INNAprop, ($\alpha$, $\beta$)= (2.0,2.0), lr = 0.001, wd = 0.01"
5,2.934140211861808,37.62691543942311,62.51358135682116,38.404,64.412,38.404,64.412,"INNAprop, ($\alpha$, $\beta$)= (2.0,2.0), lr = 0.001, wd = 0.01"
6,2.816696343317137,39.66692892711559,64.53236421717499,41.822,67.756,41.822,67.756,"INNAprop, ($\alpha$, $\beta$)= (2.0,2.0), lr = 0.001, wd = 0.01"
7,2.707198455236056,41.476839883320366,66.31885904064858,40.794,66.766,41.822,67.756,"INNAprop, ($\alpha$, $\beta$)= (2.0,2.0), lr = 0.001, wd = 0.01"
8,2.6343517266548835,42.85402070610568,67.48029922695541,41.52,67.378,41.822,67.756,"INNAprop, ($\alpha$, $\beta$)= (2.0,2.0), lr = 0.001, wd = 0.01"
9,2.5633632354326656,44.151274461910454,68.71760768298927,43.86,69.542,43.86,69.542,"INNAprop, ($\alpha$, $\beta$)= (2.0,2.0), lr = 0.001, wd = 0.01"
10,2.501423964657626,45.29460617182053,69.67766912692169,9.85,18.276,43.86,69.542,"INNAprop, ($\alpha$, $\beta$)= (2.0,2.0), lr = 0.001, wd = 0.01"
11,2.4453218582507734,46.3948521973699,70.58777615416396,46.586,72.408,46.586,72.408,"INNAprop, ($\alpha$, $\beta$)= (2.0,2.0), lr = 0.001, wd = 0.01"
12,2.4042961908268046,47.09858504095939,71.2399935051636,46.328,71.802,46.586,72.408,"INNAprop, ($\alpha$, $\beta$)= (2.0,2.0), lr = 0.001, wd = 0.01"
13,2.3573044945786408,47.95904986666289,71.95309280272215,48.886,74.212,48.886,74.212,"INNAprop, ($\alpha$, $\beta$)= (2.0,2.0), lr = 0.001, wd = 0.01"
14,2.3199261192079788,48.71086383665369,72.60562236930191,49.94,74.89,49.94,74.89,"INNAprop, ($\alpha$, $\beta$)= (2.0,2.0), lr = 0.001, wd = 0.01"
15,2.2906155765116156,49.288461778484084,73.04366015934166,50.844,75.68,50.844,75.68,"INNAprop, ($\alpha$, $\beta$)= (2.0,2.0), lr = 0.001, wd = 0.01"
16,2.2533771090216925,49.90040338181872,73.62469246736059,50.032,74.816,50.844,75.68,"INNAprop, ($\alpha$, $\beta$)= (2.0,2.0), lr = 0.001, wd = 0.01"
17,2.2195053242541456,50.596018632663906,74.13141758136165,52.694,77.322,52.694,77.322,"INNAprop, ($\alpha$, $\beta$)= (2.0,2.0), lr = 0.001, wd = 0.01"
18,2.1896461137405763,51.07121002057013,74.62627852075444,52.33,77.004,52.694,77.322,"INNAprop, ($\alpha$, $\beta$)= (2.0,2.0), lr = 0.001, wd = 0.01"
19,2.1630729387094685,51.73997477301962,74.99094576180163,51.984,76.172,52.694,77.322,"INNAprop, ($\alpha$, $\beta$)= (2.0,2.0), lr = 0.001, wd = 0.01"
20,2.1375691617285457,52.13086808263618,75.42024152946132,52.942,77.452,52.942,77.452,"INNAprop, ($\alpha$, $\beta$)= (2.0,2.0), lr = 0.001, wd = 0.01"
21,2.1133133198712373,52.58763877932776,75.72246574952672,52.642,77.21,52.942,77.452,"INNAprop, ($\alpha$, $\beta$)= (2.0,2.0), lr = 0.001, wd = 0.01"
22,2.096214941641191,52.96635570018516,76.05872141651669,52.7,77.156,52.942,77.452,"INNAprop, ($\alpha$, $\beta$)= (2.0,2.0), lr = 0.001, wd = 0.01"
23,2.072554946612645,53.34226268520438,76.40340689073537,54.186,78.02,54.186,78.02,"INNAprop, ($\alpha$, $\beta$)= (2.0,2.0), lr = 0.001, wd = 0.01"
24,2.0543771524172088,53.71411087358943,76.69720130371499,54.54,78.458,54.54,78.458,"INNAprop, ($\alpha$, $\beta$)= (2.0,2.0), lr = 0.001, wd = 0.01"
25,2.0398124852261463,54.04474666833136,76.89046245291635,55.694,79.282,55.694,79.282,"INNAprop, ($\alpha$, $\beta$)= (2.0,2.0), lr = 0.001, wd = 0.01"
26,2.012295858652799,54.58144443162236,77.2666816522294,53.376,77.686,55.694,79.282,"INNAprop, ($\alpha$, $\beta$)= (2.0,2.0), lr = 0.001, wd = 0.01"
27,2.0010982525098573,54.80936145747931,77.38313788653548,56.632,80.272,56.632,80.272,"INNAprop, ($\alpha$, $\beta$)= (2.0,2.0), lr = 0.001, wd = 0.01"
28,1.9822231858164876,55.24302823654342,77.74405854609985,54.824,78.598,56.632,80.272,"INNAprop, ($\alpha$, $\beta$)= (2.0,2.0), lr = 0.001, wd = 0.01"
29,1.965792091838368,55.45845665820402,77.93419754454986,56.202,79.86,56.632,80.272,"INNAprop, ($\alpha$, $\beta$)= (2.0,2.0), lr = 0.001, wd = 0.01"
30,1.9438207583351212,55.89056236160661,78.25921346704375,57.024,80.31,57.024,80.31,"INNAprop, ($\alpha$, $\beta$)= (2.0,2.0), lr = 0.001, wd = 0.01"
31,1.9377327971167855,56.20433854108126,78.38628501454276,57.368,80.736,57.368,80.736,"INNAprop, ($\alpha$, $\beta$)= (2.0,2.0), lr = 0.001, wd = 0.01"
32,1.9202168272925424,56.42601126438746,78.68164050275513,56.652,79.942,57.368,80.736,"INNAprop, ($\alpha$, $\beta$)= (2.0,2.0), lr = 0.001, wd = 0.01"
33,1.9008931821161932,56.792864011446504,78.93172480045202,57.148,80.654,57.368,80.736,"INNAprop, ($\alpha$, $\beta$)= (2.0,2.0), lr = 0.001, wd = 0.01"
34,1.8804016765895541,57.15035030458413,79.3041974192827,59.008,81.754,59.008,81.754,"INNAprop, ($\alpha$, $\beta$)= (2.0,2.0), lr = 0.001, wd = 0.01"
35,1.872951249190263,57.340801518328426,79.29139659993498,59.278,82.104,59.278,82.104,"INNAprop, ($\alpha$, $\beta$)= (2.0,2.0), lr = 0.001, wd = 0.01"
36,1.8566872276388087,57.64427459895162,79.55865272900331,59.628,82.458,59.628,82.458,"INNAprop, ($\alpha$, $\beta$)= (2.0,2.0), lr = 0.001, wd = 0.01"
37,1.8514024906701498,57.87125497968798,79.63264770867973,58.612,81.744,59.628,82.458,"INNAprop, ($\alpha$, $\beta$)= (2.0,2.0), lr = 0.001, wd = 0.01"
38,1.8364267381040247,58.04921758866424,79.81435689932937,59.414,82.054,59.628,82.458,"INNAprop, ($\alpha$, $\beta$)= (2.0,2.0), lr = 0.001, wd = 0.01"
39,1.8266595422209322,58.23748329630139,80.02166772772162,59.586,82.332,59.628,82.458,"INNAprop, ($\alpha$, $\beta$)= (2.0,2.0), lr = 0.001, wd = 0.01"
40,1.8118985413671373,58.49943176836831,80.18495622668021,59.17,81.986,59.628,82.458,"INNAprop, ($\alpha$, $\beta$)= (2.0,2.0), lr = 0.001, wd = 0.01"
41,1.7917834693497117,58.971813220293434,80.50841107432248,60.948,83.144,60.948,83.144,"INNAprop, ($\alpha$, $\beta$)= (2.0,2.0), lr = 0.001, wd = 0.01"
42,1.7836420582962798,59.09045495965858,80.63111160989304,59.838,82.386,60.948,83.144,"INNAprop, ($\alpha$, $\beta$)= (2.0,2.0), lr = 0.001, wd = 0.01"
43,1.7733361445464098,59.34428583879063,80.77847713903843,58.322,81.132,60.948,83.144,"INNAprop, ($\alpha$, $\beta$)= (2.0,2.0), lr = 0.001, wd = 0.01"
44,1.7620339747075435,59.63932911142289,80.95737639346875,61.24,83.698,61.24,83.698,"INNAprop, ($\alpha$, $\beta$)= (2.0,2.0), lr = 0.001, wd = 0.01"
45,1.7496124237924666,59.69303010983404,81.12597254928583,60.59,83.006,61.24,83.698,"INNAprop, ($\alpha$, $\beta$)= (2.0,2.0), lr = 0.001, wd = 0.01"
46,1.7395204567766331,60.021480398659385,81.25398074200072,61.664,83.488,61.664,83.698,"INNAprop, ($\alpha$, $\beta$)= (2.0,2.0), lr = 0.001, wd = 0.01"
47,1.7181203736410988,60.48761754874835,81.53497433591848,61.81,83.812,61.81,83.812,"INNAprop, ($\alpha$, $\beta$)= (2.0,2.0), lr = 0.001, wd = 0.01"
48,1.7126963145963914,60.60501042760334,81.61490140247025,61.496,83.4,61.81,83.812,"INNAprop, ($\alpha$, $\beta$)= (2.0,2.0), lr = 0.001, wd = 0.01"
49,1.7047715539460653,60.746131654388535,81.77881433144572,62.134,84.062,62.134,84.062,"INNAprop, ($\alpha$, $\beta$)= (2.0,2.0), lr = 0.001, wd = 0.01"
50,1.6886690494659302,60.94907147194806,82.04450938442378,62.448,84.246,62.448,84.246,"INNAprop, ($\alpha$, $\beta$)= (2.0,2.0), lr = 0.001, wd = 0.01"
51,1.675406170260537,61.30655776565737,82.21279332542298,62.238,84.154,62.448,84.246,"INNAprop, ($\alpha$, $\beta$)= (2.0,2.0), lr = 0.001, wd = 0.01"
52,1.667346615557904,61.51168308918112,82.2399560401134,62.318,84.132,62.448,84.246,"INNAprop, ($\alpha$, $\beta$)= (2.0,2.0), lr = 0.001, wd = 0.01"
53,1.6547878436394385,61.83170357025372,82.4844204662292,63.03,84.536,63.03,84.536,"INNAprop, ($\alpha$, $\beta$)= (2.0,2.0), lr = 0.001, wd = 0.01"
54,1.64747314039882,61.927865822341744,82.50284115696743,63.152,84.518,63.152,84.536,"INNAprop, ($\alpha$, $\beta$)= (2.0,2.0), lr = 0.001, wd = 0.01"
55,1.634377973205917,62.17763790493491,82.66456858069328,63.53,84.644,63.53,84.644,"INNAprop, ($\alpha$, $\beta$)= (2.0,2.0), lr = 0.001, wd = 0.01"
56,1.6203768585826253,62.35997152583962,82.9305758490609,63.89,85.262,63.89,85.262,"INNAprop, ($\alpha$, $\beta$)= (2.0,2.0), lr = 0.001, wd = 0.01"
57,1.6114408571284253,62.6340963869039,82.96398286544455,63.622,85.158,63.89,85.262,"INNAprop, ($\alpha$, $\beta$)= (2.0,2.0), lr = 0.001, wd = 0.01"
58,1.6021048010526957,62.78083748565129,83.07544365690013,63.848,85.19,63.89,85.262,"INNAprop, ($\alpha$, $\beta$)= (2.0,2.0), lr = 0.001, wd = 0.01"
59,1.5935180651200758,63.09305258927387,83.26808037598934,63.992,85.216,63.992,85.262,"INNAprop, ($\alpha$, $\beta$)= (2.0,2.0), lr = 0.001, wd = 0.01"
60,1.5852518485738085,63.195146927951406,83.3105416304761,64.416,85.578,64.416,85.578,"INNAprop, ($\alpha$, $\beta$)= (2.0,2.0), lr = 0.001, wd = 0.01"
61,1.5790077408115109,63.30567107495337,83.47070797858807,64.574,85.642,64.574,85.642,"INNAprop, ($\alpha$, $\beta$)= (2.0,2.0), lr = 0.001, wd = 0.01"
62,1.5760499197167235,63.45334881896428,83.5562549168162,64.65,85.574,64.65,85.642,"INNAprop, ($\alpha$, $\beta$)= (2.0,2.0), lr = 0.001, wd = 0.01"
63,1.550486653382247,64.01252606986588,83.89875488568997,64.598,85.53,64.65,85.642,"INNAprop, ($\alpha$, $\beta$)= (2.0,2.0), lr = 0.001, wd = 0.01"
64,1.546480552931051,63.99722752964078,83.90218925164031,64.754,85.902,64.754,85.902,"INNAprop, ($\alpha$, $\beta$)= (2.0,2.0), lr = 0.001, wd = 0.01"
65,1.538757440033969,64.20953380031185,83.96432005747072,65.056,85.992,65.056,85.992,"INNAprop, ($\alpha$, $\beta$)= (2.0,2.0), lr = 0.001, wd = 0.01"
66,1.532678274603395,64.2332621481944,84.0492425655867,65.216,86.12,65.216,86.12,"INNAprop, ($\alpha$, $\beta$)= (2.0,2.0), lr = 0.001, wd = 0.01"
67,1.529452792676417,64.41153697227438,84.12167647022092,65.628,86.238,65.628,86.238,"INNAprop, ($\alpha$, $\beta$)= (2.0,2.0), lr = 0.001, wd = 0.01"
68,1.5083228671229207,64.80180585206462,84.3152498340496,65.672,86.234,65.672,86.238,"INNAprop, ($\alpha$, $\beta$)= (2.0,2.0), lr = 0.001, wd = 0.01"
69,1.5054414006618115,64.87767412222043,84.4045433541893,65.68,86.33,65.68,86.33,"INNAprop, ($\alpha$, $\beta$)= (2.0,2.0), lr = 0.001, wd = 0.01"
70,1.4986964167176664,65.0175464885431,84.59593121229194,65.748,86.266,65.748,86.33,"INNAprop, ($\alpha$, $\beta$)= (2.0,2.0), lr = 0.001, wd = 0.01"
71,1.4882323256024828,65.24952231060547,84.66493075011832,66.024,86.39,66.024,86.39,"INNAprop, ($\alpha$, $\beta$)= (2.0,2.0), lr = 0.001, wd = 0.01"
72,1.4870717045072313,65.30509659916252,84.68803466807927,65.962,86.438,66.024,86.438,"INNAprop, ($\alpha$, $\beta$)= (2.0,2.0), lr = 0.001, wd = 0.01"
73,1.4739771583697179,65.57453823309936,84.8809836022722,66.182,86.578,66.182,86.578,"INNAprop, ($\alpha$, $\beta$)= (2.0,2.0), lr = 0.001, wd = 0.01"
74,1.4689792607214067,65.65040650387448,84.91501504810104,66.136,86.604,66.182,86.604,"INNAprop, ($\alpha$, $\beta$)= (2.0,2.0), lr = 0.001, wd = 0.01"
75,1.4645149736375838,65.89237320925582,85.03053463647665,66.248,86.64,66.248,86.64,"INNAprop, ($\alpha$, $\beta$)= (2.0,2.0), lr = 0.001, wd = 0.01"
76,1.4535822372812848,65.87488916287593,85.21005832159081,66.282,86.662,66.282,86.662,"INNAprop, ($\alpha$, $\beta$)= (2.0,2.0), lr = 0.001, wd = 0.01"
77,1.4462305544496892,66.15182396054064,85.28842431224287,66.452,86.722,66.452,86.722,"INNAprop, ($\alpha$, $\beta$)= (2.0,2.0), lr = 0.001, wd = 0.01"
78,1.4469972759455472,66.08969315490079,85.1847688979991,66.566,86.78,66.566,86.78,"INNAprop, ($\alpha$, $\beta$)= (2.0,2.0), lr = 0.001, wd = 0.01"
79,1.4351948709397406,66.36756459701911,85.3521161934966,66.58,86.756,66.58,86.78,"INNAprop, ($\alpha$, $\beta$)= (2.0,2.0), lr = 0.001, wd = 0.01"
80,1.4301754552643973,66.51930113761655,85.50260387348861,66.584,86.774,66.584,86.78,"INNAprop, ($\alpha$, $\beta$)= (2.0,2.0), lr = 0.001, wd = 0.01"
81,1.4372270982820432,66.35944700446538,85.36647808798178,66.526,86.848,66.584,86.848,"INNAprop, ($\alpha$, $\beta$)= (2.0,2.0), lr = 0.001, wd = 0.01"
82,1.4328935273162848,66.42282667028189,85.38052776793492,66.686,86.85,66.686,86.85,"INNAprop, ($\alpha$, $\beta$)= (2.0,2.0), lr = 0.001, wd = 0.01"
83,1.429405814153212,66.49557278935288,85.4804366008388,66.716,86.854,66.716,86.854,"INNAprop, ($\alpha$, $\beta$)= (2.0,2.0), lr = 0.001, wd = 0.01"
84,1.4190361235644315,66.72505089077606,85.56161252780544,66.652,86.874,66.716,86.874,"INNAprop, ($\alpha$, $\beta$)= (2.0,2.0), lr = 0.001, wd = 0.01"
85,1.4208068170390287,66.7403494310488,85.52633222156172,66.632,86.884,66.716,86.884,"INNAprop, ($\alpha$, $\beta$)= (2.0,2.0), lr = 0.001, wd = 0.01"
86,1.421022701406336,66.84775142653719,85.54225519147022,66.78,86.934,66.78,86.934,"INNAprop, ($\alpha$, $\beta$)= (2.0,2.0), lr = 0.001, wd = 0.01"
87,1.4177143255790154,66.81965206729785,85.56286138898255,66.726,86.938,66.78,86.938,"INNAprop, ($\alpha$, $\beta$)= (2.0,2.0), lr = 0.001, wd = 0.01"
88,1.4145156335282874,66.91487767388416,85.60594707253337,66.79,86.94,66.79,86.94,"INNAprop, ($\alpha$, $\beta$)= (2.0,2.0), lr = 0.001, wd = 0.01"
89,1.4193172269648724,66.8243352939489,85.54787506371825,66.818,86.942,66.818,86.942,"INNAprop, ($\alpha$, $\beta$)= (2.0,2.0), lr = 0.001, wd = 0.01"
