run_id,epoch,train_loss,train_accuracy,test_loss,test_accuracy,optimizer
0,35,0.005322398317693281,99.834,0.223466124124825,95.86,"innaprop, ($\alpha$, $\beta$)= (0.1,0.9), lr = 0.0001, wd = 0.01"
0,36,0.004317705261572121,99.862,0.22613214423879982,95.86,"innaprop, ($\alpha$, $\beta$)= (0.1,0.9), lr = 0.0001, wd = 0.01"
0,37,0.0025003384762014172,99.93,0.21042134006507696,95.9,"innaprop, ($\alpha$, $\beta$)= (0.1,0.9), lr = 0.0001, wd = 0.01"
0,38,0.002134509160580875,99.948,0.22773508297279477,95.9,"innaprop, ($\alpha$, $\beta$)= (0.1,0.9), lr = 0.0001, wd = 0.01"
0,39,0.0023171744002995964,99.922,0.2083649166766554,95.99,"innaprop, ($\alpha$, $\beta$)= (0.1,0.9), lr = 0.0001, wd = 0.01"
0,40,0.0030939359437942753,99.894,0.23247576415073126,95.99,"innaprop, ($\alpha$, $\beta$)= (0.1,0.9), lr = 0.0001, wd = 0.01"
0,41,0.002284293283008417,99.932,0.21161184973316266,95.99,"innaprop, ($\alpha$, $\beta$)= (0.1,0.9), lr = 0.0001, wd = 0.01"
0,42,0.0020485730947257252,99.936,0.23125357256270945,95.99,"innaprop, ($\alpha$, $\beta$)= (0.1,0.9), lr = 0.0001, wd = 0.01"
0,43,0.002799540654710394,99.926,0.22106932578841224,96.04,"innaprop, ($\alpha$, $\beta$)= (0.1,0.9), lr = 0.0001, wd = 0.01"
0,44,0.0026559024824879944,99.902,0.22674141311901622,96.04,"innaprop, ($\alpha$, $\beta$)= (0.1,0.9), lr = 0.0001, wd = 0.01"
0,45,0.0021748929535830514,99.938,0.23042305055074394,96.04,"innaprop, ($\alpha$, $\beta$)= (0.1,0.9), lr = 0.0001, wd = 0.01"
0,46,0.0038338562676936095,99.864,0.23271916910540313,96.04,"innaprop, ($\alpha$, $\beta$)= (0.1,0.9), lr = 0.0001, wd = 0.01"
0,47,0.002705451794136767,99.906,0.23533902127761394,96.04,"innaprop, ($\alpha$, $\beta$)= (0.1,0.9), lr = 0.0001, wd = 0.01"
0,48,0.0022896263046500187,99.928,0.22774786190595478,96.04,"innaprop, ($\alpha$, $\beta$)= (0.1,0.9), lr = 0.0001, wd = 0.01"
