epoch,train_loss,train_acc1,train_acc5,val_acc1,val_acc5,best_acc1,best_acc5,optimizer
0,4.736276414511087,14.49177625397751,30.44971463501408,33.366,58.3,33.366,58.3,"INNAprop, ($\alpha$, $\beta$)= (0.1,0.9), lr = 0.001, wd = 0.0001"
1,2.9941699720881916,37.59225956295806,61.36400534474145,48.848,73.466,48.848,73.466,"INNAprop, ($\alpha$, $\beta$)= (0.1,0.9), lr = 0.001, wd = 0.0001"
2,2.4397753187707374,47.36709003006147,70.60338690906401,54.562,78.044,54.562,78.044,"INNAprop, ($\alpha$, $\beta$)= (0.1,0.9), lr = 0.001, wd = 0.0001"
3,2.1615198127277844,52.37720579923136,74.93068824640295,57.854,80.646,57.854,80.646,"INNAprop, ($\alpha$, $\beta$)= (0.1,0.9), lr = 0.001, wd = 0.0001"
4,1.9833884203707899,55.7263372169081,77.64539857351556,60.186,82.248,60.186,82.248,"INNAprop, ($\alpha$, $\beta$)= (0.1,0.9), lr = 0.001, wd = 0.0001"
5,1.8593008387457954,58.14163325926945,79.42783460054554,61.748,83.438,61.748,83.438,"INNAprop, ($\alpha$, $\beta$)= (0.1,0.9), lr = 0.001, wd = 0.0001"
6,1.7661423559669966,59.84913766188353,80.79471232443176,62.304,83.828,62.304,83.828,"INNAprop, ($\alpha$, $\beta$)= (0.1,0.9), lr = 0.001, wd = 0.0001"
7,1.685549924614189,61.42894608660061,81.9873740209198,63.18,84.508,63.18,84.508,"INNAprop, ($\alpha$, $\beta$)= (0.1,0.9), lr = 0.001, wd = 0.0001"
8,1.611291944135081,62.80362918760337,82.94681103435894,63.992,84.804,63.992,84.804,"INNAprop, ($\alpha$, $\beta$)= (0.1,0.9), lr = 0.001, wd = 0.0001"
9,1.557945863350288,63.92510584053904,83.70268380103155,64.524,85.438,64.524,85.438,"INNAprop, ($\alpha$, $\beta$)= (0.1,0.9), lr = 0.001, wd = 0.0001"
10,1.498831972756705,65.0984102000249,84.54972337713227,65.092,85.9,65.092,85.9,"INNAprop, ($\alpha$, $\beta$)= (0.1,0.9), lr = 0.001, wd = 0.0001"
11,1.4524757171367908,66.0996840380292,85.1688459277095,65.712,86.182,65.712,86.182,"INNAprop, ($\alpha$, $\beta$)= (0.1,0.9), lr = 0.001, wd = 0.0001"
