epoch,train_loss,train_acc1,train_acc5,val_acc1,val_acc5,best_acc1,best_acc5,optimizer
0,5.065667262491766,10.418618011041083,24.427709714789888,23.764,47.172,23.764,47.172,"AdamW , lr = 0.001, wd = 0.1"
1,3.420155907344151,29.786569754812632,53.844929002190135,38.802,65.062,38.802,65.062,"AdamW , lr = 0.001, wd = 0.1"
2,2.8741143705604317,38.64036566628183,63.64099009615579,42.246,68.724,42.246,68.724,"AdamW , lr = 0.001, wd = 0.1"
3,2.6425961121455295,42.59113558867996,67.63297241200647,47.348,73.41,47.348,73.41,"AdamW , lr = 0.001, wd = 0.1"
4,2.5188009892072114,44.72606246780739,69.67236147015848,48.184,74.214,48.184,74.214,"AdamW , lr = 0.001, wd = 0.1"
5,2.443485966333738,46.247174453025515,70.89999125797709,50.498,76.434,50.498,76.434,"AdamW , lr = 0.001, wd = 0.1"
6,2.3813359061678447,47.19974273461162,71.85942827160679,46.292,72.53,50.498,76.434,"AdamW , lr = 0.001, wd = 0.1"
7,2.3332564940581193,48.10422989022517,72.69616474966593,50.32,75.832,50.498,76.434,"AdamW , lr = 0.001, wd = 0.1"
8,2.2990664420427978,48.808899378839975,73.20663644367295,47.698,74.184,50.498,76.434,"AdamW , lr = 0.001, wd = 0.1"
9,2.2730572123627564,49.41990433719694,73.59971525982542,44.248,69.722,50.498,76.434,"AdamW , lr = 0.001, wd = 0.1"
10,2.2505439085202976,49.803616699618544,73.98436426722469,47.09,73.13,50.498,76.434,"AdamW , lr = 0.001, wd = 0.1"
11,2.2200080712239343,50.23447354270155,74.50545127494867,52.924,78.104,52.924,78.104,"AdamW , lr = 0.001, wd = 0.1"
12,2.213470879587141,50.361857304732595,74.58225619084439,48.36,73.978,52.924,78.104,"AdamW , lr = 0.001, wd = 0.1"
13,2.192855491623893,50.821125722635045,74.84763902919512,55.52,80.2,55.52,80.2,"AdamW , lr = 0.001, wd = 0.1"
14,2.1837463979835396,51.00377155845291,75.04058796348332,52.37,77.952,55.52,80.2,"AdamW , lr = 0.001, wd = 0.1"
15,2.1707559917118404,51.15144930217798,75.25102094329388,54.312,79.09,55.52,80.2,"AdamW , lr = 0.001, wd = 0.1"
16,2.1551326167452465,51.489890474703415,75.41930488353084,54.184,79.15,55.52,80.2,"AdamW , lr = 0.001, wd = 0.1"
17,2.1494412295230023,51.59260924406479,75.52701909507574,55.696,80.386,55.696,80.386,"AdamW , lr = 0.001, wd = 0.1"
18,2.132764075852774,51.864236383918204,75.8626503312866,54.432,79.276,55.696,80.386,"AdamW , lr = 0.001, wd = 0.1"
19,2.115991354250646,52.3285002434325,76.13989734357861,55.606,80.008,55.696,80.386,"AdamW , lr = 0.001, wd = 0.1"
20,2.1087899152334635,52.26980380379062,76.23387408975005,52.18,77.16,55.696,80.386,"AdamW , lr = 0.001, wd = 0.1"
21,2.0975348350885032,52.5298789849494,76.3837373389153,53.912,78.796,55.696,80.386,"AdamW , lr = 0.001, wd = 0.1"
22,2.0963173519719493,52.614801493160655,76.39247936239109,56.534,81.082,56.534,81.082,"AdamW , lr = 0.001, wd = 0.1"
23,2.0806392169260715,52.991957338642386,76.67378517093616,55.884,80.5,56.534,81.082,"AdamW , lr = 0.001, wd = 0.1"
24,2.0742718501524493,53.21706442832768,76.73997477301963,55.226,80.622,56.534,81.082,"AdamW , lr = 0.001, wd = 0.1"
25,2.065108324835946,53.24204163681567,76.8398836058282,54.964,79.838,56.534,81.082,"AdamW , lr = 0.001, wd = 0.1"
26,2.053905729647283,53.480573976246674,77.06998613736356,54.556,79.292,56.534,81.082,"AdamW , lr = 0.001, wd = 0.1"
27,2.0472332636912265,53.5348994041983,77.12587264083378,56.462,81.074,56.534,81.082,"AdamW , lr = 0.001, wd = 0.1"
28,2.036320431392033,53.881770384333564,77.29134664618536,57.762,82.162,57.762,82.162,"AdamW , lr = 0.001, wd = 0.1"
29,2.034058748068033,53.86210083265642,77.27479924559303,59.052,82.592,59.052,82.592,"AdamW , lr = 0.001, wd = 0.1"
30,2.0231511901070425,54.00915414669809,77.42653578561878,56.69,80.892,59.052,82.592,"AdamW , lr = 0.001, wd = 0.1"
31,2.0101216634193975,54.31418830279223,77.7153347570342,55.754,80.478,59.052,82.592,"AdamW , lr = 0.001, wd = 0.1"
32,2.001160596372126,54.514630399379094,77.80743821248805,57.356,81.816,59.052,82.592,"AdamW , lr = 0.001, wd = 0.1"
33,1.9840188373218883,54.7378641988232,78.12183882169373,57.056,81.424,59.052,82.592,"AdamW , lr = 0.001, wd = 0.1"
34,1.9764299831190308,55.01573564108446,78.20520025400528,55.68,80.518,59.052,82.592,"AdamW , lr = 0.001, wd = 0.1"
35,1.9704120056969778,55.07724201651688,78.23985613061325,56.926,81.044,59.052,82.592,"AdamW , lr = 0.001, wd = 0.1"
36,1.9617259874925033,55.2804940490372,78.3544390736777,58.634,82.686,59.052,82.686,"AdamW , lr = 0.001, wd = 0.1"
37,1.9532832036604295,55.43223058920588,78.51210770124578,57.656,81.804,59.052,82.686,"AdamW , lr = 0.001, wd = 0.1"
38,1.9386746458240323,55.608007692884875,78.72659947721411,58.192,81.936,59.052,82.686,"AdamW , lr = 0.001, wd = 0.1"
39,1.9238996667938155,55.94082899316227,78.93828131782065,60.474,83.948,60.474,83.948,"AdamW , lr = 0.001, wd = 0.1"
40,1.9071016565545813,56.23524783615877,79.243939904551,58.984,82.884,60.474,83.948,"AdamW , lr = 0.001, wd = 0.1"
41,1.8880839713684447,56.77631661061598,79.51931362564902,60.282,83.58,60.474,83.948,"AdamW , lr = 0.001, wd = 0.1"
42,1.879116286967065,56.84937494526708,79.66667915498498,59.348,82.992,60.474,83.948,"AdamW , lr = 0.001, wd = 0.1"
43,1.86520577264237,57.11069898698364,79.79468734703289,60.092,83.7,60.474,83.948,"AdamW , lr = 0.001, wd = 0.1"
44,1.8509367252205993,57.51376868593103,79.97202552670689,61.022,84.224,61.022,84.224,"AdamW , lr = 0.001, wd = 0.1"
45,1.8312162163017036,57.763540768762404,80.35230352255883,61.558,84.906,61.558,84.906,"AdamW , lr = 0.001, wd = 0.1"
46,1.8242554715582422,57.91090629771723,80.36635320194029,61.742,84.982,61.742,84.982,"AdamW , lr = 0.001, wd = 0.1"
47,1.799941901060251,58.4600926651093,80.75412436085315,61.388,84.478,61.742,84.982,"AdamW , lr = 0.001, wd = 0.1"
48,1.777357551506111,58.84661496346437,81.07976471422144,61.748,84.524,61.748,84.982,"AdamW , lr = 0.001, wd = 0.1"
49,1.768461969920567,59.08889388423527,81.19028886093756,62.49,85.156,62.49,85.156,"AdamW , lr = 0.001, wd = 0.1"
50,1.7540177682182052,59.25187016828071,81.41758145653944,60.956,84.288,62.49,85.156,"AdamW , lr = 0.001, wd = 0.1"
51,1.730512743967992,59.8213505173668,81.74478288494991,63.998,86.13,63.998,86.13,"AdamW , lr = 0.001, wd = 0.1"
52,1.7078344191823687,60.34462303129321,82.09571266219575,64.1,86.076,64.1,86.13,"AdamW , lr = 0.001, wd = 0.1"
53,1.6893676397326467,60.756746968153145,82.28272950932275,64.584,86.41,64.584,86.41,"AdamW , lr = 0.001, wd = 0.1"
54,1.673703313862289,61.02681303291673,82.48161052981933,64.484,86.42,64.584,86.42,"AdamW , lr = 0.001, wd = 0.1"
55,1.6497793998632517,61.43862475443474,82.86313738665784,63.758,86.072,64.584,86.42,"AdamW , lr = 0.001, wd = 0.1"
56,1.6377192667433313,61.70869081915069,83.02705031601444,65.35,87.112,65.35,87.112,"AdamW , lr = 0.001, wd = 0.1"
57,1.6058094273437629,62.44145966776706,83.45010178136157,65.526,87.078,65.526,87.112,"AdamW , lr = 0.001, wd = 0.1"
58,1.5850566277970801,62.86326227284225,83.68270203382194,66.448,87.738,66.448,87.738,"AdamW , lr = 0.001, wd = 0.1"
59,1.5659795981663447,63.23948147301282,84.03925168217245,67.076,88.13,67.076,88.13,"AdamW , lr = 0.001, wd = 0.1"
60,1.5502943413121837,63.66128407804037,84.16320107844372,67.352,88.258,67.352,88.258,"AdamW , lr = 0.001, wd = 0.1"
61,1.5218672112866,64.14833963960203,84.57064178908136,67.174,88.056,67.352,88.258,"AdamW , lr = 0.001, wd = 0.1"
62,1.5035292528011464,64.51800232273744,84.88410575349994,68.12,88.652,68.12,88.652,"AdamW , lr = 0.001, wd = 0.1"
63,1.4722011934627186,65.17740062117024,85.30684500374335,68.734,89.098,68.734,89.098,"AdamW , lr = 0.001, wd = 0.1"
64,1.4509687111808822,65.6594607418823,85.52477114632897,68.71,88.984,68.734,89.098,"AdamW , lr = 0.001, wd = 0.1"
65,1.4280294347714473,66.12497346152563,85.8304297322018,69.104,89.428,69.104,89.428,"AdamW , lr = 0.001, wd = 0.1"
66,1.403589017693694,66.60547250619504,86.16325103295559,69.34,89.152,69.34,89.428,"AdamW , lr = 0.001, wd = 0.1"
67,1.3709083056116438,67.29952668114052,86.62751489218404,69.778,89.894,69.778,89.894,"AdamW , lr = 0.001, wd = 0.1"
68,1.3445613545614046,67.84028324125624,86.99842643559143,70.014,89.562,70.014,89.894,"AdamW , lr = 0.001, wd = 0.1"
69,1.3206902988426217,68.38135201618987,87.30346059173321,70.356,89.984,70.356,89.984,"AdamW , lr = 0.001, wd = 0.1"
70,1.2846448216524038,69.19904337215996,87.75055262044773,71.812,90.9,71.812,90.9,"AdamW , lr = 0.001, wd = 0.1"
71,1.263092142587656,69.7947497907206,87.9628588908806,72.138,90.8,72.138,90.9,"AdamW , lr = 0.001, wd = 0.1"
72,1.2346349672539965,70.34799495431808,88.33283378869098,70.714,90.382,72.138,90.9,"AdamW , lr = 0.001, wd = 0.1"
73,1.2029411672652661,71.01457420066043,88.67751926310022,72.348,91.026,72.348,91.026,"AdamW , lr = 0.001, wd = 0.1"
74,1.1792617426826046,71.47852584516629,89.05873390493028,73.126,91.414,73.126,91.414,"AdamW , lr = 0.001, wd = 0.1"
75,1.142605318199028,72.35397699570531,89.44650506346201,73.272,91.414,73.272,91.414,"AdamW , lr = 0.001, wd = 0.1"
76,1.119696325468612,72.8647609055783,89.71376119272091,73.784,91.794,73.784,91.794,"AdamW , lr = 0.001, wd = 0.1"
77,1.0870088092692487,73.58878773100473,90.07187191639945,74.348,91.892,74.348,91.892,"AdamW , lr = 0.001, wd = 0.1"
78,1.0623609814729604,74.1311053658768,90.34006469020724,74.212,91.964,74.348,91.964,"AdamW , lr = 0.001, wd = 0.1"
79,1.0343436330646187,74.75865772415914,90.69973649016661,74.742,92.18,74.742,92.18,"AdamW , lr = 0.001, wd = 0.1"
80,1.0071697926366483,75.38839558845333,91.00102406525436,75.028,92.34,75.028,92.34,"AdamW , lr = 0.001, wd = 0.1"
