run_id,epoch,train_loss,train_accuracy,test_loss,test_accuracy,optimizer,lr
0,0,1.5208485588735463,44.97,2.042177836894989,37.5,"INNAprop, ($\alpha$, $\beta$)= (0.1,0.9)",0.0009999383162408303
0,1,0.9824546180209335,65.014,1.2085496044158937,62.04,"INNAprop, ($\alpha$, $\beta$)= (0.1,0.9)",0.0009997532801828658
0,2,0.7689808150943445,73.268,1.389051514863968,62.04,"INNAprop, ($\alpha$, $\beta$)= (0.1,0.9)",0.0009994449374809851
0,3,0.647958079162909,77.548,1.2574572837352753,62.95,"INNAprop, ($\alpha$, $\beta$)= (0.1,0.9)",0.0009990133642141358
0,4,0.5618612976098547,80.502,0.8703809720277786,72.11,"INNAprop, ($\alpha$, $\beta$)= (0.1,0.9)",0.000998458666866564
0,5,0.4958503789135388,82.806,0.6336151283979415,79.44,"INNAprop, ($\alpha$, $\beta$)= (0.1,0.9)",0.00099778098230154
0,6,0.4474015026068201,84.424,0.7327464282512665,79.44,"INNAprop, ($\alpha$, $\beta$)= (0.1,0.9)",0.0009969804777275899
0,7,0.40319452039441284,86.022,0.8606125503778458,79.44,"INNAprop, ($\alpha$, $\beta$)= (0.1,0.9)",0.000996057350657239
0,8,0.3673423168306448,87.364,0.567554742693901,81.42,"INNAprop, ($\alpha$, $\beta$)= (0.1,0.9)",0.0009950118288582787
0,9,0.33266553085069267,88.296,0.5496289378404617,82.21,"INNAprop, ($\alpha$, $\beta$)= (0.1,0.9)",0.0009938441702975688
0,10,0.30513325211953146,89.44,0.7993149277567864,82.21,"INNAprop, ($\alpha$, $\beta$)= (0.1,0.9)",0.000992554663077387
0,11,0.27751839609474555,90.418,0.4720653085410595,84.85,"INNAprop, ($\alpha$, $\beta$)= (0.1,0.9)",0.0009911436253643444
0,12,0.25375053621068294,91.288,0.4759963096678257,85.2,"INNAprop, ($\alpha$, $\beta$)= (0.1,0.9)",0.0009896114053108828
0,13,0.2317533839722069,91.834,0.4612364730238914,86.03,"INNAprop, ($\alpha$, $\beta$)= (0.1,0.9)",0.0009879583809693736
0,14,0.21365993025199492,92.636,0.4728103668987751,86.03,"INNAprop, ($\alpha$, $\beta$)= (0.1,0.9)",0.0009861849601988382
0,15,0.19966047979435142,92.852,0.44956440895795824,86.42,"INNAprop, ($\alpha$, $\beta$)= (0.1,0.9)",0.0009842915805643154
0,16,0.17841407234723472,93.676,0.47369260430335997,86.42,"INNAprop, ($\alpha$, $\beta$)= (0.1,0.9)",0.000982278709228899
0,17,0.1701693374815644,94.104,0.5258581911027431,86.42,"INNAprop, ($\alpha$, $\beta$)= (0.1,0.9)",0.0009801468428384714
0,18,0.15246413435254777,94.61,0.5132776202261448,86.42,"INNAprop, ($\alpha$, $\beta$)= (0.1,0.9)",0.0009778965073991648
0,19,0.1414064610833112,94.99,0.49120517283678056,86.9,"INNAprop, ($\alpha$, $\beta$)= (0.1,0.9)",0.0009755282581475766
0,20,0.12689840031445634,95.586,0.5434321697056294,86.9,"INNAprop, ($\alpha$, $\beta$)= (0.1,0.9)",0.0009730426794137723
0,21,0.1219668111155684,95.648,0.4995803512632847,87.13,"INNAprop, ($\alpha$, $\beta$)= (0.1,0.9)",0.0009704403844771124
0,22,0.11397283860691348,95.982,0.47737687394022943,87.92,"INNAprop, ($\alpha$, $\beta$)= (0.1,0.9)",0.0009677220154149334
0,23,0.10559215900792303,96.222,0.4987464578449726,87.92,"INNAprop, ($\alpha$, $\beta$)= (0.1,0.9)",0.0009648882429441253
0,24,0.09916055708059243,96.476,0.5604795525968075,87.92,"INNAprop, ($\alpha$, $\beta$)= (0.1,0.9)",0.000961939766255643
0,25,0.08918248185393762,96.902,0.5236915528774262,87.92,"INNAprop, ($\alpha$, $\beta$)= (0.1,0.9)",0.0009588773128419901
0,26,0.08443623152086321,97.052,0.5322719582915306,87.92,"INNAprop, ($\alpha$, $\beta$)= (0.1,0.9)",0.0009557016383177221
0,27,0.07870956841019952,97.244,0.5333100233972072,87.92,"INNAprop, ($\alpha$, $\beta$)= (0.1,0.9)",0.0009524135262330093
0,28,0.07840278488108698,97.33,0.5778529977798462,87.92,"INNAprop, ($\alpha$, $\beta$)= (0.1,0.9)",0.0009490137878803073
0,29,0.06966136548459073,97.538,0.5503524903953075,87.98,"INNAprop, ($\alpha$, $\beta$)= (0.1,0.9)",0.0009455032620941834
0,30,0.06561948442879152,97.708,0.567181750535965,87.98,"INNAprop, ($\alpha$, $\beta$)= (0.1,0.9)",0.0009418828150443463
0,31,0.06711035879442886,97.682,0.6624281401187182,87.98,"INNAprop, ($\alpha$, $\beta$)= (0.1,0.9)",0.0009381533400219311
0,32,0.060314831580510556,97.862,0.6624080494046212,87.98,"INNAprop, ($\alpha$, $\beta$)= (0.1,0.9)",0.0009343157572190951
0,33,0.05462468552346132,98.064,0.5741194355487823,88.18,"INNAprop, ($\alpha$, $\beta$)= (0.1,0.9)",0.0009303710135019713
0,34,0.0550549776217311,98.042,0.5829102519154549,88.29,"INNAprop, ($\alpha$, $\beta$)= (0.1,0.9)",0.0009263200821770456
0,35,0.052216857082533596,98.16,0.6378217813372612,88.29,"INNAprop, ($\alpha$, $\beta$)= (0.1,0.9)",0.000922163962751007
0,36,0.04952997938321181,98.244,0.5763867464661598,88.29,"INNAprop, ($\alpha$, $\beta$)= (0.1,0.9)",0.0009179036806841347
0,37,0.04659370514350392,98.364,0.597118162214756,88.29,"INNAprop, ($\alpha$, $\beta$)= (0.1,0.9)",0.0009135402871372803
