run_id,epoch,train_loss,train_accuracy,test_loss,test_accuracy,optimizer
0,0,1.9394495459021748,55.537953795379536,1.1725728593383853,69.03366336633664,"INNAprop, ($\alpha$, $\beta$)= (2.0,2.0)"
0,1,0.9669245497600453,75.48778877887788,1.058170992483499,71.61188118811882,"INNAprop, ($\alpha$, $\beta$)= (2.0,2.0)"
0,2,0.5605272863160919,86.19009900990099,1.066808983109332,71.61188118811882,"INNAprop, ($\alpha$, $\beta$)= (2.0,2.0)"
0,3,0.2655885252799537,94.34719471947194,0.9785638404310691,74.13861386138613,"INNAprop, ($\alpha$, $\beta$)= (2.0,2.0)"
0,4,0.09402002560327181,98.74719471947195,0.9452897383253506,75.77425742574258,"INNAprop, ($\alpha$, $\beta$)= (2.0,2.0)"
0,5,0.0275417511835946,99.87194719471947,0.8577882716866586,77.57227722772278,"INNAprop, ($\alpha$, $\beta$)= (2.0,2.0)"
0,6,0.011517664867553961,99.97623762376237,0.8366405593135612,78.2059405940594,"INNAprop, ($\alpha$, $\beta$)= (2.0,2.0)"
0,7,0.007318149449781993,99.9960396039604,0.8480288925039556,78.2059405940594,"INNAprop, ($\alpha$, $\beta$)= (2.0,2.0)"
0,8,0.0058450920859704145,99.99471947194719,0.8489619835202579,78.2059405940594,"INNAprop, ($\alpha$, $\beta$)= (2.0,2.0)"
0,9,0.004893434814466919,99.99471947194719,0.8582442341880365,78.2059405940594,"INNAprop, ($\alpha$, $\beta$)= (2.0,2.0)"
0,10,0.0041811731667572485,99.99471947194719,0.8643642597364284,78.2059405940594,"INNAprop, ($\alpha$, $\beta$)= (2.0,2.0)"
0,11,0.0036297540237019595,99.9960396039604,0.8728026015603024,78.2059405940594,"INNAprop, ($\alpha$, $\beta$)= (2.0,2.0)"
0,12,0.0031762941074998095,99.9960396039604,0.8791728615392691,78.2059405940594,"INNAprop, ($\alpha$, $\beta$)= (2.0,2.0)"
0,13,0.002810457569934,99.9960396039604,0.8835920364606993,78.2059405940594,"INNAprop, ($\alpha$, $\beta$)= (2.0,2.0)"
0,14,0.002459662144443624,99.9960396039604,0.8872552040426922,78.2059405940594,"INNAprop, ($\alpha$, $\beta$)= (2.0,2.0)"
0,15,0.002220054256581903,99.99471947194719,0.8913385084951702,78.2059405940594,"INNAprop, ($\alpha$, $\beta$)= (2.0,2.0)"
0,16,0.0019723690921956724,99.9973597359736,0.8964273990960165,78.2059405940594,"INNAprop, ($\alpha$, $\beta$)= (2.0,2.0)"
0,17,0.0018197249824093101,99.9960396039604,0.9014409687664551,78.2059405940594,"INNAprop, ($\alpha$, $\beta$)= (2.0,2.0)"
0,18,0.001666867092402803,99.9960396039604,0.9036673914729488,78.2059405940594,"INNAprop, ($\alpha$, $\beta$)= (2.0,2.0)"
0,19,0.00154095257331957,99.9973597359736,0.9068405404981417,78.2059405940594,"INNAprop, ($\alpha$, $\beta$)= (2.0,2.0)"
1,0,1.9520887768751867,55.35181518151815,1.3217021614430922,65.87326732673267,"INNAprop, ($\alpha$, $\beta$)= (2.0,2.0)"
1,1,0.9705642810141718,75.56435643564356,1.0612196777671163,71.8930693069307,"INNAprop, ($\alpha$, $\beta$)= (2.0,2.0)"
1,2,0.5636877329969728,86.09372937293729,0.9945008694212663,73.28316831683168,"INNAprop, ($\alpha$, $\beta$)= (2.0,2.0)"
1,3,0.266707866528147,94.26006600660067,1.163656703008729,73.28316831683168,"INNAprop, ($\alpha$, $\beta$)= (2.0,2.0)"
1,4,0.09507104863941267,98.7036303630363,0.9682138199097083,74.5980198019802,"INNAprop, ($\alpha$, $\beta$)= (2.0,2.0)"
1,5,0.028910827716007025,99.83498349834983,0.8604450691417743,77.75445544554455,"INNAprop, ($\alpha$, $\beta$)= (2.0,2.0)"
1,6,0.011078034530746171,99.98151815181518,0.8417219142521558,78.19405940594059,"INNAprop, ($\alpha$, $\beta$)= (2.0,2.0)"
1,7,0.007249101494577386,99.9960396039604,0.8436457254139802,78.34851485148515,"INNAprop, ($\alpha$, $\beta$)= (2.0,2.0)"
1,8,0.005751301693365078,99.9973597359736,0.8506660096995209,78.36435643564356,"INNAprop, ($\alpha$, $\beta$)= (2.0,2.0)"
1,9,0.004870768356439029,99.99471947194719,0.859898926318428,78.36435643564356,"INNAprop, ($\alpha$, $\beta$)= (2.0,2.0)"
1,10,0.0041429870282111035,99.9960396039604,0.86898503803718,78.36435643564356,"INNAprop, ($\alpha$, $\beta$)= (2.0,2.0)"
1,11,0.003626889701794229,99.9960396039604,0.8758016159691712,78.36435643564356,"INNAprop, ($\alpha$, $\beta$)= (2.0,2.0)"
1,12,0.0031544189275607365,99.9960396039604,0.8815145942386196,78.36435643564356,"INNAprop, ($\alpha$, $\beta$)= (2.0,2.0)"
1,13,0.0027911863856118274,99.9960396039604,0.8890714605187946,78.36435643564356,"INNAprop, ($\alpha$, $\beta$)= (2.0,2.0)"
1,14,0.0024766039675120518,99.9960396039604,0.891789699761057,78.36435643564356,"INNAprop, ($\alpha$, $\beta$)= (2.0,2.0)"
1,15,0.002215683457089236,99.9960396039604,0.8970270406071965,78.36435643564356,"INNAprop, ($\alpha$, $\beta$)= (2.0,2.0)"
1,16,0.001978358962947528,99.9960396039604,0.8997189571911638,78.36435643564356,"INNAprop, ($\alpha$, $\beta$)= (2.0,2.0)"
1,17,0.0018037304264883435,99.9973597359736,0.9042331535045219,78.36435643564356,"INNAprop, ($\alpha$, $\beta$)= (2.0,2.0)"
