run_id,epoch,train_loss,train_accuracy,test_loss,test_accuracy,optimizer
0,0,1.810748260971662,54.93861386138614,1.065752031009188,70.93069306930693,AdamW
0,1,0.7842158952073471,78.68118811881187,0.9403898979467248,73.92079207920793,AdamW
0,2,0.30438257038996025,91.55511551155115,0.9903318959439225,74.35643564356435,AdamW
0,3,0.08301746691702991,97.8970297029703,1.059575672574312,75.2871287128713,AdamW
0,4,0.033700787053267296,99.23432343234323,1.1495796241852723,75.52475247524752,AdamW
0,5,0.019290559662417887,99.58415841584159,1.1949023744735587,75.92079207920793,AdamW
0,6,0.013477244552828976,99.71485148514851,1.2736297136871144,75.92079207920793,AdamW
0,7,0.012147943364185709,99.72673267326732,1.3134137896430704,75.92079207920793,AdamW
0,8,0.010772313032223767,99.75049504950495,1.3501198394840634,75.92079207920793,AdamW
0,9,0.009692545774128489,99.77821782178218,1.2850418279551177,76.29702970297029,AdamW
0,10,0.004515900989448513,99.91815181518152,1.3591623349122615,76.29702970297029,AdamW
0,11,0.002211730573951688,99.96831683168317,1.3538398387374377,76.85148514851485,AdamW
0,12,0.000953128775182523,99.99075907590759,1.368482485722765,77.34653465346534,AdamW
0,13,0.0008751143009863586,99.98415841584159,1.3898995803897325,77.34653465346534,AdamW
0,14,0.0006247501516456297,99.99471947194719,1.372972467855326,77.46534653465346,AdamW
0,15,0.0004006039233334721,99.9960396039604,1.398272603882749,77.5009900990099,AdamW
0,16,0.00035341162791499646,99.99339933993399,1.3965895606808572,77.64356435643565,AdamW
0,17,0.000317513622109333,99.99471947194719,1.4188250697074318,77.64356435643565,AdamW
0,18,0.000258502074462445,99.9973597359736,1.41308082109354,77.80990099009901,AdamW
0,19,0.00023234490851570404,99.9973597359736,1.4190861347495862,77.85346534653465,AdamW
1,0,1.8175138819056589,54.67722772277228,1.0272461371312265,71.86930693069307,AdamW
1,1,0.7826893224909499,78.67062706270627,0.9606812290346669,73.92079207920793,AdamW
1,2,0.3052723160063898,91.5986798679868,0.9952001813872765,74.12673267326733,AdamW
1,3,0.08667627112889612,97.75181518151815,1.0813819452413458,75.1960396039604,AdamW
1,4,0.03081318217870855,99.28844884488448,1.139161549549064,75.60396039603961,AdamW
1,5,0.016982635586975596,99.67260726072607,1.1858230668153216,75.75841584158415,AdamW
1,6,0.012761492938954837,99.72409240924092,1.189342056463653,76.34059405940594,AdamW
1,7,0.00947517273802864,99.82574257425743,1.2754731747554615,76.34059405940594,AdamW
1,8,0.00965973430759953,99.7940594059406,1.2866832938325028,76.34059405940594,AdamW
1,9,0.008452266489306616,99.83498349834983,1.3407491527961588,76.34059405940594,AdamW
1,10,0.005408789581230628,99.8930693069307,1.3413651108947904,76.34059405940594,AdamW
1,11,0.0029548288528875107,99.94851485148514,1.3612938433694157,76.48712871287128,AdamW
1,12,0.002262732813628768,99.95907590759076,1.34833059998104,77.21188118811881,AdamW
1,13,0.0010286713003478253,99.98679867986799,1.362038240934586,77.51287128712872,AdamW
1,14,0.0007318313209170073,99.99075907590759,1.3584906073340506,77.64752475247525,AdamW
1,15,0.0005321735613776853,99.99339933993399,1.3808385468007105,77.65148514851485,AdamW
1,16,0.00043982756437184727,99.9920792079208,1.387762675731325,77.68712871287129,AdamW
1,17,0.00036110133577175156,99.9973597359736,1.3903191902549576,77.73465346534654,AdamW
1,18,0.00026830069802255476,99.9960396039604,1.401050530432948,77.84158415841584,AdamW
1,19,0.0002660604144743096,99.99471947194719,1.3991650048120632,77.92871287128713,AdamW
2,0,1.8249773491878767,54.252145214521455,1.0408504045174527,71.58811881188119,AdamW
2,1,0.7877748195786733,78.55181518151815,0.9193547755597609,74.33267326732673,AdamW
2,2,0.305333929438446,91.66600660066007,0.9890925294679144,74.33267326732673,AdamW
2,3,0.08534368376776173,97.8125412541254,1.0921114158720926,75.13267326732674,AdamW
2,4,0.033470246402823645,99.18151815181518,1.1098153357515517,76.0990099009901,AdamW
2,5,0.019358911247911385,99.57887788778878,1.1983899442578405,76.0990099009901,AdamW
2,6,0.014247455622377881,99.68712871287129,1.2553146130114559,76.0990099009901,AdamW
2,7,0.012618242114046085,99.72013201320132,1.305747424373808,76.0990099009901,AdamW
2,8,0.01139810572085726,99.74257425742574,1.325267317864985,76.0990099009901,AdamW
2,9,0.006783986062981893,99.86138613861387,1.301736250590614,76.0990099009901,AdamW
2,10,0.004573108458882072,99.92079207920793,1.3360491698854438,76.46336633663367,AdamW
2,11,0.004278488522096588,99.9075907590759,1.4519020515519816,76.46336633663367,AdamW
2,12,0.0022705425461124933,99.97095709570957,1.3565110623313799,77.2871287128713,AdamW
2,13,0.0007811379518160893,99.9920792079208,1.3604141849547757,77.71485148514851,AdamW
2,14,0.0005697601514298554,99.99471947194719,1.3759786259068227,77.71485148514851,AdamW
2,15,0.0005236666713392116,99.99339933993399,1.3822143469916899,77.80594059405941,AdamW
2,16,0.0003938651268096716,99.9960396039604,1.400387828068977,77.80594059405941,AdamW
2,17,0.0003661246388170135,99.99471947194719,1.4056366643281248,77.8970297029703,AdamW
2,18,0.0003041404096301129,99.9960396039604,1.4073647897223032,77.93267326732673,AdamW
2,19,0.0002203068060397699,99.9973597359736,1.4162948875018053,77.93267326732673,AdamW
