epoch,train_loss,train_acc1,train_acc5,val_acc1,val_acc5,best_acc1,best_acc5,optimizer
0,4.83678836698656,12.4839209221228,28.074694341342,23.026,47.31,23.026,47.31,"INNAprop, ($\alpha$, $\beta$)= (0.9,0.9), lr = 0.001, wd = 0.01"
1,3.3925002852639,30.184331797092103,54.30950507637939,34.168,59.678,34.168,59.678,"INNAprop, ($\alpha$, $\beta$)= (0.9,0.9), lr = 0.001, wd = 0.01"
2,2.902432398815136,38.37560725832909,62.98315287276518,43.446,69.766,43.446,69.766,"INNAprop, ($\alpha$, $\beta$)= (0.9,0.9), lr = 0.001, wd = 0.01"
3,2.652918082493526,42.70540631649778,67.08035167880699,44.134,69.826,44.134,69.826,"INNAprop, ($\alpha$, $\beta$)= (0.9,0.9), lr = 0.001, wd = 0.01"
4,2.4889429600684196,45.67644524323871,69.87124249065508,47.57,72.94,47.57,72.94,"INNAprop, ($\alpha$, $\beta$)= (0.9,0.9), lr = 0.001, wd = 0.01"
5,2.3834676815436913,47.683676145421934,71.52848026176115,50.48,75.74,50.48,75.74,"INNAprop, ($\alpha$, $\beta$)= (0.9,0.9), lr = 0.001, wd = 0.01"
6,2.29464775017806,49.209471357052905,72.97216290106667,53.664,77.816,53.664,77.816,"INNAprop, ($\alpha$, $\beta$)= (0.9,0.9), lr = 0.001, wd = 0.01"
7,2.2232679996338045,50.535761117979845,74.07053563613665,51.188,75.578,53.664,77.816,"INNAprop, ($\alpha$, $\beta$)= (0.9,0.9), lr = 0.001, wd = 0.01"
8,2.1697394132375956,51.51018445620687,74.8251595414416,55.7,79.41,55.7,79.41,"INNAprop, ($\alpha$, $\beta$)= (0.9,0.9), lr = 0.001, wd = 0.01"
9,2.123907415802543,52.51739038113416,75.70154733786346,55.266,79.248,55.7,79.41,"INNAprop, ($\alpha$, $\beta$)= (0.9,0.9), lr = 0.001, wd = 0.01"
10,2.0856769231173184,53.26764327503469,76.23699624026318,54.214,78.35,55.7,79.41,"INNAprop, ($\alpha$, $\beta$)= (0.9,0.9), lr = 0.001, wd = 0.01"
11,2.0395233499063004,54.01571066378088,76.8973311849123,55.082,79.332,55.7,79.41,"INNAprop, ($\alpha$, $\beta$)= (0.9,0.9), lr = 0.001, wd = 0.01"
12,2.021155207450097,54.470295854698804,77.12150162909587,57.556,80.928,57.556,80.928,"INNAprop, ($\alpha$, $\beta$)= (0.9,0.9), lr = 0.001, wd = 0.01"
13,1.9879130710969557,55.00668140274316,77.65351616573582,57.802,81.018,57.802,81.018,"INNAprop, ($\alpha$, $\beta$)= (0.9,0.9), lr = 0.001, wd = 0.01"
14,1.966867117591195,55.505601138865416,77.91546463842207,57.404,80.748,57.802,81.018,"INNAprop, ($\alpha$, $\beta$)= (0.9,0.9), lr = 0.001, wd = 0.01"
15,1.9503684809157897,55.84310566569858,78.15899241875032,59.05,81.996,59.05,81.996,"INNAprop, ($\alpha$, $\beta$)= (0.9,0.9), lr = 0.001, wd = 0.01"
16,1.9338802463643916,56.09318996382422,78.43436614013419,58.506,81.44,59.05,81.996,"INNAprop, ($\alpha$, $\beta$)= (0.9,0.9), lr = 0.001, wd = 0.01"
17,1.907058490989925,56.66610467933705,78.8773993729768,58.886,81.984,59.05,81.996,"INNAprop, ($\alpha$, $\beta$)= (0.9,0.9), lr = 0.001, wd = 0.01"
18,1.888208261760441,57.01047793864257,79.14122113561838,59.868,82.79,59.868,82.79,"INNAprop, ($\alpha$, $\beta$)= (0.9,0.9), lr = 0.001, wd = 0.01"
19,1.8699651884627748,57.45257452545942,79.36695265541583,60.028,82.188,60.028,82.79,"INNAprop, ($\alpha$, $\beta$)= (0.9,0.9), lr = 0.001, wd = 0.01"
20,1.8585919367207158,57.593071322370655,79.58082000155784,59.91,82.692,60.028,82.79,"INNAprop, ($\alpha$, $\beta$)= (0.9,0.9), lr = 0.001, wd = 0.01"
21,1.8376919877159965,57.904037565340154,79.89397175068214,59.964,82.722,60.028,82.79,"INNAprop, ($\alpha$, $\beta$)= (0.9,0.9), lr = 0.001, wd = 0.01"
22,1.828269421637475,58.14132104430865,80.0400884187457,60.2,82.794,60.2,82.794,"INNAprop, ($\alpha$, $\beta$)= (0.9,0.9), lr = 0.001, wd = 0.01"
