epoch,train_loss,train_acc1,train_acc5,val_acc1,val_acc5,best_acc1,best_acc5,optimizer
0,5.076662455214844,9.730808137538734,23.733655539082168,14.666,34.712,14.666,34.712,"INNAprop, ($\alpha$, $\beta$)= (2.0,1.0), lr = 0.001, wd = 0.01"
1,3.7745197735823592,24.238819576754743,47.21878785570021,25.794,50.696,25.794,50.696,"INNAprop, ($\alpha$, $\beta$)= (2.0,1.0), lr = 0.001, wd = 0.01"
2,3.277115384491531,31.887152972674016,56.26990371252853,35.282,61.954,35.282,61.954,"INNAprop, ($\alpha$, $\beta$)= (2.0,1.0), lr = 0.001, wd = 0.01"
3,2.9954259149320834,36.61315299765123,61.397724576085906,36.69,62.454,36.69,62.454,"INNAprop, ($\alpha$, $\beta$)= (2.0,1.0), lr = 0.001, wd = 0.01"
4,2.7938310844438536,39.96322106078204,64.83802280342893,42.392,68.696,42.392,68.696,"INNAprop, ($\alpha$, $\beta$)= (2.0,1.0), lr = 0.001, wd = 0.01"
5,2.660569480010918,42.460005245070825,67.08846927169421,45.432,71.306,45.432,71.306,"INNAprop, ($\alpha$, $\beta$)= (2.0,1.0), lr = 0.001, wd = 0.01"
6,2.555050055344741,44.27022841637932,68.9177375643295,44.632,70.486,45.432,71.306,"INNAprop, ($\alpha$, $\beta$)= (2.0,1.0), lr = 0.001, wd = 0.01"
7,2.46028294167914,45.93933036071206,70.32676432736055,49.348,74.534,49.348,74.534,"INNAprop, ($\alpha$, $\beta$)= (2.0,1.0), lr = 0.001, wd = 0.01"
8,2.387732091888443,47.32712649678558,71.43325465503192,44.214,69.748,49.348,74.534,"INNAprop, ($\alpha$, $\beta$)= (2.0,1.0), lr = 0.001, wd = 0.01"
9,2.334492890460865,48.445793213692504,72.35366478079216,49.322,74.284,49.348,74.534,"INNAprop, ($\alpha$, $\beta$)= (2.0,1.0), lr = 0.001, wd = 0.01"
10,2.2734244140354427,49.67342300103472,73.25752750548368,52.574,77.394,52.574,77.394,"INNAprop, ($\alpha$, $\beta$)= (2.0,1.0), lr = 0.001, wd = 0.01"
11,2.2231092069770666,50.50016859577489,74.0533638048605,52.2,76.698,52.574,77.394,"INNAprop, ($\alpha$, $\beta$)= (2.0,1.0), lr = 0.001, wd = 0.01"
12,2.195001944033178,51.087132990859736,74.57382638332984,53.064,77.37,53.064,77.394,"INNAprop, ($\alpha$, $\beta$)= (2.0,1.0), lr = 0.001, wd = 0.01"
13,2.149418714830092,51.90857092864614,75.20855968871184,52.79,77.212,53.064,77.394,"INNAprop, ($\alpha$, $\beta$)= (2.0,1.0), lr = 0.001, wd = 0.01"
14,2.120116813080413,52.51208272451388,75.65877386855884,54.204,78.716,54.204,78.716,"INNAprop, ($\alpha$, $\beta$)= (2.0,1.0), lr = 0.001, wd = 0.01"
15,2.090623589043136,53.05658586506434,76.13864848249678,53.414,77.454,54.204,78.716,"INNAprop, ($\alpha$, $\beta$)= (2.0,1.0), lr = 0.001, wd = 0.01"
16,2.063011772339637,53.50836112038228,76.49956914296631,54.318,78.572,54.318,78.716,"INNAprop, ($\alpha$, $\beta$)= (2.0,1.0), lr = 0.001, wd = 0.01"
17,2.0395537183834955,54.099384311529626,76.88983802251835,56.124,79.78,56.124,79.78,"INNAprop, ($\alpha$, $\beta$)= (2.0,1.0), lr = 0.001, wd = 0.01"
18,2.0091481803775904,54.60236284366673,77.39375319972841,56.384,80.18,56.384,80.18,"INNAprop, ($\alpha$, $\beta$)= (2.0,1.0), lr = 0.001, wd = 0.01"
19,1.9860782019265524,55.11533225931338,77.70378279819664,56.886,80.364,56.886,80.364,"INNAprop, ($\alpha$, $\beta$)= (2.0,1.0), lr = 0.001, wd = 0.01"
20,1.9653274669037475,55.40038464886486,78.03129644161555,57.54,81.184,57.54,81.184,"INNAprop, ($\alpha$, $\beta$)= (2.0,1.0), lr = 0.001, wd = 0.01"
21,1.946584284031665,55.76754961078942,78.24516378737644,56.082,79.55,57.54,81.184,"INNAprop, ($\alpha$, $\beta$)= (2.0,1.0), lr = 0.001, wd = 0.01"
22,1.9297199358830561,56.07195933691433,78.58516603542047,53.688,77.882,57.54,81.184,"INNAprop, ($\alpha$, $\beta$)= (2.0,1.0), lr = 0.001, wd = 0.01"
23,1.9111699513503007,56.544028573831014,78.81464413722479,58.502,81.492,58.502,81.492,"INNAprop, ($\alpha$, $\beta$)= (2.0,1.0), lr = 0.001, wd = 0.01"
24,1.892899869276689,56.92742872081542,78.94920884692718,59.536,82.452,59.536,82.452,"INNAprop, ($\alpha$, $\beta$)= (2.0,1.0), lr = 0.001, wd = 0.01"
25,1.880853130541124,57.15191138038856,79.20116643486524,58.708,81.908,59.536,82.452,"INNAprop, ($\alpha$, $\beta$)= (2.0,1.0), lr = 0.001, wd = 0.01"
26,1.8602706861305427,57.522822923605375,79.56958025725231,59.16,82.212,59.536,82.452,"INNAprop, ($\alpha$, $\beta$)= (2.0,1.0), lr = 0.001, wd = 0.01"
27,1.8469298323193988,57.74387121732346,79.72818553032211,58.554,81.76,59.536,82.452,"INNAprop, ($\alpha$, $\beta$)= (2.0,1.0), lr = 0.001, wd = 0.01"
28,1.8278456312554938,58.16473717708749,80.04758158123492,59.34,82.194,59.536,82.452,"INNAprop, ($\alpha$, $\beta$)= (2.0,1.0), lr = 0.001, wd = 0.01"
29,1.820348917449509,58.31616150229537,80.09691156762234,60.172,83.134,60.172,83.134,"INNAprop, ($\alpha$, $\beta$)= (2.0,1.0), lr = 0.001, wd = 0.01"
