run_id,epoch,train_loss,train_accuracy,test_loss,test_accuracy,optimizer,lr
0,0,1.1780433840289408,57.096,0.8042095249891281,71.25,AdamWFree,0.001
0,1,0.7550829484754679,73.28,0.6292648223042488,77.9,AdamWFree,0.001
0,2,0.6040477903217686,78.78,0.5499497899413108,81.1,AdamWFree,0.001
0,3,0.5127933270164898,82.05,0.5068354177474975,82.44,AdamWFree,0.001
0,4,0.4465356073817428,84.358,0.47287613078951835,84.11,AdamWFree,0.001
0,5,0.3973107738610433,86.14,0.4501360672712326,84.93,AdamWFree,0.001
0,6,0.3477035973753248,87.936,0.43600982159376145,85.75,AdamWFree,0.001
0,7,0.31287405130510426,89.038,0.4236703489720821,85.89,AdamWFree,0.001
0,8,0.27921612788828054,90.274,0.41684134274721146,86.66,AdamWFree,0.001
0,9,0.25151015529218984,91.2,0.41129628524184225,87.22,AdamWFree,0.001
0,10,0.22852794639766216,91.996,0.4093539622426033,87.22,AdamWFree,0.001
0,11,0.2074424777065917,92.894,0.40817668110132216,87.67,AdamWFree,0.001
0,12,0.18570284727884798,93.574,0.40940460428595543,87.68,AdamWFree,0.001
0,13,0.16920002791270308,94.03,0.41358896031975745,87.68,AdamWFree,0.001
0,14,0.15259765839318232,94.58,0.4197810220718384,87.78,AdamWFree,0.001
0,15,0.13798494585694707,95.156,0.42735709220170975,87.82,AdamWFree,0.001
0,16,0.1252690485051396,95.674,0.4352225701510906,88.01,AdamWFree,0.001
0,17,0.12167080548800985,95.746,0.4429637438058853,88.06,AdamWFree,0.001
0,18,0.10592276408165997,96.22,0.45068372279405594,88.06,AdamWFree,0.001
0,19,0.09778300570133998,96.632,0.45840489894151687,88.06,AdamWFree,0.001
0,20,0.09103665011459772,96.75,0.46519397526979445,88.17,AdamWFree,0.001
0,21,0.08283480597013722,97.094,0.4716046647727489,88.17,AdamWFree,0.001
0,22,0.07384301390384837,97.446,0.47794587835669516,88.18,AdamWFree,0.001
0,23,0.07059709131907747,97.59,0.4861052680015564,88.33,AdamWFree,0.001
0,24,0.06558017859387459,97.646,0.49216371223330496,88.33,AdamWFree,0.001
0,25,0.06065676994241622,97.926,0.498115750849247,88.33,AdamWFree,0.001
0,26,0.05807768475568416,98.03,0.5038432443141937,88.33,AdamWFree,0.001
0,27,0.05710053709050526,98.014,0.5077604095637799,88.4,AdamWFree,0.001
0,28,0.05335932214535317,98.128,0.511321362555027,88.49,AdamWFree,0.001
0,29,0.050149771318371804,98.196,0.5170745664834976,88.51,AdamWFree,0.001
0,30,0.0451587386695402,98.412,0.5233765482902527,88.57,AdamWFree,0.001
0,31,0.04362696578859219,98.502,0.5302718006074428,88.57,AdamWFree,0.001
0,32,0.04162074540675219,98.518,0.5383072480559349,88.57,AdamWFree,0.001
0,33,0.039595596221446684,98.68,0.545648287832737,88.57,AdamWFree,0.001
0,34,0.038416164463899116,98.652,0.5518296959996224,88.57,AdamWFree,0.001
0,35,0.0363238998855065,98.792,0.5571045012772083,88.57,AdamWFree,0.001
0,36,0.03501678594121976,98.73,0.5632310535013676,88.61,AdamWFree,0.001
0,37,0.03254752032867424,98.888,0.5683787985146046,88.61,AdamWFree,0.001
0,38,0.034482449554477115,98.82,0.5709635736048222,88.61,AdamWFree,0.001
0,39,0.03181381846721075,98.862,0.5750654484331608,88.61,AdamWFree,0.001
0,40,0.030257289503387422,98.936,0.5787673886120319,88.66,AdamWFree,0.001
0,41,0.02975197455593936,98.988,0.5821579676866532,88.66,AdamWFree,0.001
0,42,0.028277052415544356,98.988,0.5849106554687024,88.66,AdamWFree,0.001
0,43,0.027143780756813035,99.08,0.5874895025789738,88.88,AdamWFree,0.001
0,44,0.027006440297035233,99.05,0.5892540636658669,88.92,AdamWFree,0.001
0,45,0.026651022485362327,99.052,0.5919584728777408,88.92,AdamWFree,0.001
0,46,0.025804471388478214,99.074,0.5949871207773686,88.92,AdamWFree,0.001
0,47,0.022506392683254137,99.242,0.5982109308242798,89.04,AdamWFree,0.001
0,48,0.025683696335419177,99.088,0.6024383407831192,89.09,AdamWFree,0.001
0,49,0.02355232752850089,99.208,0.6072568084299564,89.09,AdamWFree,0.001
0,50,0.022224546457659835,99.192,0.6080385339260101,89.18,AdamWFree,0.001
0,51,0.02246463706087896,99.188,0.6130826354026795,89.18,AdamWFree,0.001
0,52,0.02291876831352093,99.228,0.6175946044921875,89.18,AdamWFree,0.001
0,53,0.020512182428263963,99.308,0.6220114897191524,89.18,AdamWFree,0.001
0,54,0.02130353493302376,99.242,0.6264382889866829,89.2,AdamWFree,0.001
0,55,0.019118685256309654,99.336,0.6279740551114082,89.23,AdamWFree,0.001
0,56,0.02223414974999899,99.232,0.6317906221747398,89.25,AdamWFree,0.001
0,57,0.019852822141636316,99.33,0.634317142367363,89.32,AdamWFree,0.001
0,58,0.020991590059343344,99.258,0.6364359046518803,89.36,AdamWFree,0.001
0,59,0.01960130435431243,99.266,0.640808230638504,89.36,AdamWFree,0.001
0,60,0.017139896690460607,99.408,0.6439958862960339,89.36,AdamWFree,0.001
0,61,0.018876583241187607,99.366,0.6478950755298137,89.36,AdamWFree,0.001
0,62,0.016411813255904326,99.412,0.6505865223705769,89.36,AdamWFree,0.001
0,63,0.019458493815939303,99.298,0.6538848061859608,89.36,AdamWFree,0.001
0,64,0.017597844247166924,99.388,0.6580654910206795,89.36,AdamWFree,0.001
0,65,0.01784888972594802,99.342,0.6580268765985966,89.36,AdamWFree,0.001
0,66,0.015488894009185784,99.48,0.6587216340005397,89.36,AdamWFree,0.001
0,67,0.016386826086684833,99.462,0.6589486010372638,89.36,AdamWFree,0.001
0,68,0.014700265602910729,99.5,0.6602625940740109,89.36,AdamWFree,0.001
0,69,0.01784283821102783,99.402,0.6601250144839287,89.36,AdamWFree,0.001
0,70,0.014003693610809895,99.524,0.6606726302206516,89.36,AdamWFree,0.001
0,71,0.016150836642755538,99.442,0.6599177472293377,89.36,AdamWFree,0.001
0,72,0.014406931344823608,99.53,0.6592883434891701,89.36,AdamWFree,0.001
0,73,0.01492921377627811,99.496,0.6601782447099686,89.36,AdamWFree,0.001
0,74,0.013511689472171401,99.52,0.6619843052327633,89.36,AdamWFree,0.001
0,75,0.013916686177253723,99.524,0.6640712024271488,89.36,AdamWFree,0.001
0,76,0.013727861469788525,99.51,0.6662376953661442,89.36,AdamWFree,0.001
0,77,0.01402983459411189,99.518,0.6668014858663082,89.36,AdamWFree,0.001
0,78,0.014927852716491729,99.462,0.6668645048141479,89.36,AdamWFree,0.001
0,79,0.013711620366904048,99.55,0.6674155867099762,89.36,AdamWFree,0.001
0,80,0.012813326652038234,99.564,0.6687929616868495,89.36,AdamWFree,0.001
0,81,0.012314214666340766,99.556,0.6689480715990066,89.36,AdamWFree,0.001
0,82,0.012992695313242824,99.548,0.6686120551824569,89.36,AdamWFree,0.001
0,83,0.013087397513730566,99.55,0.6698966716229916,89.36,AdamWFree,0.001
0,84,0.013452093968374598,99.524,0.667982943803072,89.36,AdamWFree,0.001
0,85,0.01257116967470359,99.572,0.6682473686337471,89.36,AdamWFree,0.001
0,86,0.01299198051292107,99.532,0.6682644687592983,89.36,AdamWFree,0.001
0,87,0.012007353342689422,99.564,0.6695029748976231,89.36,AdamWFree,0.001
0,88,0.011489926013716602,99.592,0.6690796257555485,89.36,AdamWFree,0.001
0,89,0.012524440084234811,99.556,0.6693065775930882,89.36,AdamWFree,0.001
0,90,0.010203554769277059,99.64,0.6689930398762226,89.36,AdamWFree,0.001
0,91,0.010931821205007027,99.618,0.6691131578385829,89.36,AdamWFree,0.001
0,92,0.01243338745196673,99.564,0.6703853553533554,89.36,AdamWFree,0.001
0,93,0.010270520147561019,99.608,0.6711968918144703,89.36,AdamWFree,0.001
