run_id,epoch,train_loss,train_accuracy,test_loss,test_accuracy,optimizer
0,0,0.4165530183485576,86.71,0.20518080726265908,93.14,"adam, lr = 0.0001, wd = 0.01"
0,1,0.1552868877746621,94.938,0.17094609834253788,94.19,"adam, lr = 0.0001, wd = 0.01"
0,2,0.10272671785965866,96.722,0.15047872122377157,95.0,"adam, lr = 0.0001, wd = 0.01"
0,3,0.06855402746218808,97.892,0.15585714213550092,95.0,"adam, lr = 0.0001, wd = 0.01"
0,4,0.05013617838504819,98.484,0.1666307020932436,95.0,"adam, lr = 0.0001, wd = 0.01"
0,5,0.03596369942593179,98.982,0.17767700374126436,95.0,"adam, lr = 0.0001, wd = 0.01"
0,6,0.029274476582792645,99.126,0.17405575446784496,95.16,"adam, lr = 0.0001, wd = 0.01"
0,7,0.02575322063948617,99.248,0.1993360322713852,95.16,"adam, lr = 0.0001, wd = 0.01"
0,8,0.020800166725352103,99.376,0.18756294466555118,95.16,"adam, lr = 0.0001, wd = 0.01"
0,9,0.021168613573536277,99.296,0.20047019379213452,95.16,"adam, lr = 0.0001, wd = 0.01"
0,10,0.018742837820781812,99.42,0.2268805243819952,95.16,"adam, lr = 0.0001, wd = 0.01"
0,11,0.01812243216186382,99.442,0.1989873965084553,95.16,"adam, lr = 0.0001, wd = 0.01"
0,12,0.015241911708453328,99.548,0.1796360155241564,95.16,"adam, lr = 0.0001, wd = 0.01"
0,13,0.013190963570437185,99.614,0.2055709329759702,95.16,"adam, lr = 0.0001, wd = 0.01"
0,14,0.016936155880696843,99.472,0.18504597831517458,95.16,"adam, lr = 0.0001, wd = 0.01"
0,15,0.012969101598600343,99.582,0.1779228068701923,95.51,"adam, lr = 0.0001, wd = 0.01"
0,16,0.01114168947970029,99.682,0.19578639067709447,95.51,"adam, lr = 0.0001, wd = 0.01"
0,17,0.01188522127067328,99.638,0.19187860482372343,95.51,"adam, lr = 0.0001, wd = 0.01"
0,18,0.010717428528718004,99.66,0.19012098094448449,95.51,"adam, lr = 0.0001, wd = 0.01"
0,19,0.00999621210034167,99.678,0.18416291324421763,95.62,"adam, lr = 0.0001, wd = 0.01"
0,20,0.009095212881962949,99.714,0.20033869870007037,95.62,"adam, lr = 0.0001, wd = 0.01"
0,21,0.008578189354679756,99.744,0.19266717163845898,95.64,"adam, lr = 0.0001, wd = 0.01"
0,22,0.009646764243073876,99.69,0.20840362114831806,95.64,"adam, lr = 0.0001, wd = 0.01"
0,23,0.008942285765554015,99.73,0.19944725923240184,95.64,"adam, lr = 0.0001, wd = 0.01"
0,24,0.009816936991172748,99.664,0.1892428727960214,95.73,"adam, lr = 0.0001, wd = 0.01"
0,25,0.008684786074772258,99.718,0.19321008881554008,95.73,"adam, lr = 0.0001, wd = 0.01"
0,26,0.007479661609086551,99.74,0.20332010751590132,95.73,"adam, lr = 0.0001, wd = 0.01"
0,27,0.00738772060288525,99.77,0.2179758633673191,95.73,"adam, lr = 0.0001, wd = 0.01"
0,28,0.005928424303716866,99.82,0.20707133499905467,95.73,"adam, lr = 0.0001, wd = 0.01"
0,29,0.005746753449636103,99.83,0.20362814999185502,95.73,"adam, lr = 0.0001, wd = 0.01"
0,30,0.005686374976922169,99.824,0.20429378509055823,95.73,"adam, lr = 0.0001, wd = 0.01"
0,31,0.003981918577349516,99.888,0.18338390825316309,95.89,"adam, lr = 0.0001, wd = 0.01"
0,32,0.004824046510015139,99.85,0.20821921637281776,95.89,"adam, lr = 0.0001, wd = 0.01"
0,33,0.00410729184897013,99.886,0.2079736142605543,95.89,"adam, lr = 0.0001, wd = 0.01"
0,34,0.004257559412953738,99.864,0.22082941017113625,95.89,"adam, lr = 0.0001, wd = 0.01"
0,35,0.005725017190974429,99.842,0.2059409074857831,95.89,"adam, lr = 0.0001, wd = 0.01"
0,36,0.006058565248390458,99.818,0.21514771785587072,95.89,"adam, lr = 0.0001, wd = 0.01"
0,37,0.003848350653261521,99.882,0.21193708328530192,95.89,"adam, lr = 0.0001, wd = 0.01"
0,38,0.003054628294518937,99.904,0.2014995787339285,95.89,"adam, lr = 0.0001, wd = 0.01"
0,39,0.005526594140083406,99.784,0.2120907691307366,95.89,"adam, lr = 0.0001, wd = 0.01"
0,40,0.0058932011636396945,99.798,0.20230102055706084,95.89,"adam, lr = 0.0001, wd = 0.01"
0,41,0.0036598282501045664,99.896,0.18620376436971128,96.22,"adam, lr = 0.0001, wd = 0.01"
0,42,0.0018617709243624965,99.952,0.18569445818662644,96.22,"adam, lr = 0.0001, wd = 0.01"
0,43,0.0013793921482885003,99.972,0.18819592896848916,96.31,"adam, lr = 0.0001, wd = 0.01"
0,44,0.0015782535203322126,99.954,0.20551946051418782,96.31,"adam, lr = 0.0001, wd = 0.01"
0,45,0.001885067935031007,99.952,0.198351011518389,96.31,"adam, lr = 0.0001, wd = 0.01"
0,46,0.002322964874816089,99.924,0.21214862735942006,96.31,"adam, lr = 0.0001, wd = 0.01"
0,47,0.003477721842463492,99.884,0.20525570738129317,96.31,"adam, lr = 0.0001, wd = 0.01"
0,48,0.0027248743275294497,99.928,0.20716443438082932,96.31,"adam, lr = 0.0001, wd = 0.01"
0,49,0.0017635070139198322,99.95,0.2017838677065447,96.31,"adam, lr = 0.0001, wd = 0.01"
0,50,0.00171422911613003,99.94,0.20546452688053252,96.31,"adam, lr = 0.0001, wd = 0.01"
0,51,0.0013101727113048489,99.962,0.19969037493690847,96.31,"adam, lr = 0.0001, wd = 0.01"
0,52,0.0013843098111799325,99.956,0.20628542080055923,96.32,"adam, lr = 0.0001, wd = 0.01"
0,53,0.0018065881491677327,99.936,0.21104891188908367,96.32,"adam, lr = 0.0001, wd = 0.01"
0,54,0.0021890074221471655,99.928,0.214839927284047,96.32,"adam, lr = 0.0001, wd = 0.01"
0,55,0.0012535062215294824,99.97,0.22796881830319762,96.32,"adam, lr = 0.0001, wd = 0.01"
0,56,0.0019703232151465386,99.936,0.21785179510712624,96.32,"adam, lr = 0.0001, wd = 0.01"
0,57,0.0010795559374688606,99.974,0.19182248772587626,96.32,"adam, lr = 0.0001, wd = 0.01"
0,58,0.0012011322359359504,99.968,0.21240765071008355,96.32,"adam, lr = 0.0001, wd = 0.01"
0,59,0.0011660967486152782,99.968,0.20413327228277922,96.33,"adam, lr = 0.0001, wd = 0.01"
0,60,0.0018054235599302788,99.944,0.20402117793448268,96.37,"adam, lr = 0.0001, wd = 0.01"
0,61,0.0006605284233491872,99.984,0.19940178267424927,96.37,"adam, lr = 0.0001, wd = 0.01"
0,62,0.0006914396926638764,99.982,0.19688106225803495,96.37,"adam, lr = 0.0001, wd = 0.01"
0,63,0.00030753026508786467,100.0,0.19670651361113414,96.39,"adam, lr = 0.0001, wd = 0.01"
0,64,0.0003284722393865585,99.992,0.20559896640479564,96.39,"adam, lr = 0.0001, wd = 0.01"
0,65,0.00034548551538396817,99.996,0.19088008129503578,96.44,"adam, lr = 0.0001, wd = 0.01"
0,66,0.0001818513918509297,100.0,0.18950891837943346,96.44,"adam, lr = 0.0001, wd = 0.01"
0,67,0.00013489327944644545,100.0,0.19274354670196772,96.45,"adam, lr = 0.0001, wd = 0.01"
0,68,0.00012725295658694858,100.0,0.19251771429553627,96.46,"adam, lr = 0.0001, wd = 0.01"
0,69,0.00013163531637436958,100.0,0.1929283533245325,96.46,"adam, lr = 0.0001, wd = 0.01"
0,70,0.00010494054820309411,100.0,0.19151538114994765,96.46,"adam, lr = 0.0001, wd = 0.01"
0,71,7.429241026450339e-05,100.0,0.19083934939466418,96.46,"adam, lr = 0.0001, wd = 0.01"
0,72,0.00010810324153346894,99.998,0.19218300186097623,96.46,"adam, lr = 0.0001, wd = 0.01"
0,73,8.674154807930772e-05,100.0,0.19337945384904742,96.46,"adam, lr = 0.0001, wd = 0.01"
0,74,0.00013717761141508942,99.996,0.19772326818667352,96.46,"adam, lr = 0.0001, wd = 0.01"
0,75,0.00010292782642826917,100.0,0.197465003374964,96.46,"adam, lr = 0.0001, wd = 0.01"
0,76,0.00014548194303874972,99.998,0.20117941803764552,96.46,"adam, lr = 0.0001, wd = 0.01"
0,77,8.204565551286392e-05,100.0,0.19813966846093536,96.46,"adam, lr = 0.0001, wd = 0.01"
0,78,9.160701552919279e-05,100.0,0.1963435409264639,96.46,"adam, lr = 0.0001, wd = 0.01"
0,79,6.080620847240202e-05,100.0,0.1954965994693339,96.46,"adam, lr = 0.0001, wd = 0.01"
0,80,0.00010552214690292481,99.998,0.1997770656272769,96.46,"adam, lr = 0.0001, wd = 0.01"
0,81,7.195373690156346e-05,100.0,0.19708283288404346,96.46,"adam, lr = 0.0001, wd = 0.01"
0,82,5.2146767989235776e-05,100.0,0.19944449936971068,96.46,"adam, lr = 0.0001, wd = 0.01"
0,83,6.460999010210353e-05,100.0,0.19819763927720488,96.46,"adam, lr = 0.0001, wd = 0.01"
0,84,6.887236462002225e-05,100.0,0.19721725038252771,96.46,"adam, lr = 0.0001, wd = 0.01"
