epoch,train_loss,train_acc1,train_acc5,val_acc1,val_acc5,best_acc1,best_acc5,optimizer
11,2.0695757849233134,53.56081325775924,76.40278246043265,55.898,79.866,55.898,79.866,"INNAprop, ($\alpha$, $\beta$)= (1.0,1.0), lr = 0.001, wd = 0.01"
12,2.047300824228224,53.97886928130397,76.83207822813999,55.552,79.328,55.898,79.866,"INNAprop, ($\alpha$, $\beta$)= (1.0,1.0), lr = 0.001, wd = 0.01"
13,2.016994738483524,54.586127658130486,77.25419304817596,57.036,80.452,57.036,80.452,"INNAprop, ($\alpha$, $\beta$)= (1.0,1.0), lr = 0.001, wd = 0.01"
14,1.9883879940469305,55.090042835674026,77.68255217104856,57.268,80.69,57.268,80.69,"INNAprop, ($\alpha$, $\beta$)= (1.0,1.0), lr = 0.001, wd = 0.01"
15,1.9680090838021689,55.4937369648765,78.01474904149963,58.654,81.644,58.654,81.644,"INNAprop, ($\alpha$, $\beta$)= (1.0,1.0), lr = 0.001, wd = 0.01"
16,1.9456414717894335,55.93801905722881,78.30885566863017,58.55,81.798,58.654,81.798,"INNAprop, ($\alpha$, $\beta$)= (1.0,1.0), lr = 0.001, wd = 0.01"
17,1.925002688866157,56.347957488648554,78.61982191183787,58.626,81.892,58.654,81.892,"INNAprop, ($\alpha$, $\beta$)= (1.0,1.0), lr = 0.001, wd = 0.01"
18,1.9001159812782433,56.66204588279816,79.0107152223596,58.942,81.744,58.942,81.892,"INNAprop, ($\alpha$, $\beta$)= (1.0,1.0), lr = 0.001, wd = 0.01"
19,1.8797434026306563,57.18438175165162,79.22302149269719,58.22,81.242,58.942,81.892,"INNAprop, ($\alpha$, $\beta$)= (1.0,1.0), lr = 0.001, wd = 0.01"
20,1.865099436979551,57.44789129895129,79.44844079762912,58.432,81.442,58.942,81.892,"INNAprop, ($\alpha$, $\beta$)= (1.0,1.0), lr = 0.001, wd = 0.01"
21,1.8513307867469369,57.70265882382326,79.65700048657916,60.018,82.88,60.018,82.88,"INNAprop, ($\alpha$, $\beta$)= (1.0,1.0), lr = 0.001, wd = 0.01"
22,1.8341170097207213,58.07919023857352,79.99107064803367,60.044,82.928,60.044,82.928,"INNAprop, ($\alpha$, $\beta$)= (1.0,1.0), lr = 0.001, wd = 0.01"
23,1.8219166734478214,58.32927453679444,80.12532314196538,58.798,81.422,60.044,82.928,"INNAprop, ($\alpha$, $\beta$)= (1.0,1.0), lr = 0.001, wd = 0.01"
24,1.8048442603348496,58.61620021696823,80.28049404841788,60.266,82.856,60.266,82.928,"INNAprop, ($\alpha$, $\beta$)= (1.0,1.0), lr = 0.001, wd = 0.01"
25,1.7970240884012991,58.7960361170432,80.44003596641771,59.978,82.93,60.266,82.93,"INNAprop, ($\alpha$, $\beta$)= (1.0,1.0), lr = 0.001, wd = 0.01"
26,1.7808094222228843,59.142594881979456,80.63766812726166,59.72,82.396,60.266,82.93,"INNAprop, ($\alpha$, $\beta$)= (1.0,1.0), lr = 0.001, wd = 0.01"
27,1.7738615099009458,59.277471806737935,80.78035042994657,60.796,83.342,60.796,83.342,"INNAprop, ($\alpha$, $\beta$)= (1.0,1.0), lr = 0.001, wd = 0.01"
28,1.7552526577131136,59.614664118515016,81.04229890148945,61.218,83.596,61.218,83.596,"INNAprop, ($\alpha$, $\beta$)= (1.0,1.0), lr = 0.001, wd = 0.01"
29,1.7504388242453843,59.65868644861564,81.11067400939422,61.116,83.588,61.218,83.596,"INNAprop, ($\alpha$, $\beta$)= (1.0,1.0), lr = 0.001, wd = 0.01"
30,1.7344470701732122,60.03490564821453,81.39853633483153,60.972,83.434,61.218,83.596,"INNAprop, ($\alpha$, $\beta$)= (1.0,1.0), lr = 0.001, wd = 0.01"
31,1.7288615573536266,60.166035992157155,81.44037315911085,62.148,84.32,62.148,84.32,"INNAprop, ($\alpha$, $\beta$)= (1.0,1.0), lr = 0.001, wd = 0.01"
32,1.7098699491817158,60.54943613952268,81.72979656063842,61.09,83.604,62.148,84.32,"INNAprop, ($\alpha$, $\beta$)= (1.0,1.0), lr = 0.001, wd = 0.01"
33,1.701550093456939,60.633734217383584,81.81097248712865,61.758,84.116,62.148,84.32,"INNAprop, ($\alpha$, $\beta$)= (1.0,1.0), lr = 0.001, wd = 0.01"
34,1.686967924805907,60.92471869400099,82.09165386556157,63.25,85.162,63.25,85.162,"INNAprop, ($\alpha$, $\beta$)= (1.0,1.0), lr = 0.001, wd = 0.01"
35,1.677414364307434,61.10236908801645,82.1219387306222,61.844,84.104,63.25,85.162,"INNAprop, ($\alpha$, $\beta$)= (1.0,1.0), lr = 0.001, wd = 0.01"
36,1.6647947029514865,61.35932211842389,82.31145329886479,61.89,84.286,63.25,85.162,"INNAprop, ($\alpha$, $\beta$)= (1.0,1.0), lr = 0.001, wd = 0.01"
37,1.659186406307049,61.56288636604793,82.39637580688549,63.034,84.95,63.25,85.162,"INNAprop, ($\alpha$, $\beta$)= (1.0,1.0), lr = 0.001, wd = 0.01"
38,1.6382913858621388,61.89289773063007,82.73856356027441,61.646,84.03,63.25,85.162,"INNAprop, ($\alpha$, $\beta$)= (1.0,1.0), lr = 0.001, wd = 0.01"
39,1.638598769063597,62.00872953353771,82.78602025623009,62.432,84.792,63.25,85.162,"INNAprop, ($\alpha$, $\beta$)= (1.0,1.0), lr = 0.001, wd = 0.01"
40,1.6238658714246796,62.30096287090346,82.89404668173535,63.864,85.528,63.864,85.528,"INNAprop, ($\alpha$, $\beta$)= (1.0,1.0), lr = 0.001, wd = 0.01"
41,1.6139438887814304,62.52669439108204,83.05827182629093,63.212,84.9,63.864,85.528,"INNAprop, ($\alpha$, $\beta$)= (1.0,1.0), lr = 0.001, wd = 0.01"
