run_id,epoch,train_loss,train_accuracy,test_loss,test_accuracy,optimizer,lr
0,0,1.7138590928243131,38.018,1.5197295844554901,47.17,"INNAprop, ($\alpha$, $\beta$)= (2.0,2.0)",0.0009999383162408303
0,1,1.2177647784048198,56.356,1.8084125423431396,47.17,"INNAprop, ($\alpha$, $\beta$)= (2.0,2.0)",0.0009997532801828658
0,2,0.9900416506796467,65.038,1.5298490023612976,51.44,"INNAprop, ($\alpha$, $\beta$)= (2.0,2.0)",0.0009994449374809851
0,3,0.8433425867435883,70.776,3.0493575739860534,51.44,"INNAprop, ($\alpha$, $\beta$)= (2.0,2.0)",0.0009990133642141358
0,4,0.7561383420715526,73.748,1.3123892045021057,59.4,"INNAprop, ($\alpha$, $\beta$)= (2.0,2.0)",0.000998458666866564
0,5,0.8243489502644052,72.866,1.1882729160785674,61.73,"INNAprop, ($\alpha$, $\beta$)= (2.0,2.0)",0.00099778098230154
0,6,0.6567727050610951,77.304,2.4733020520210265,61.73,"INNAprop, ($\alpha$, $\beta$)= (2.0,2.0)",0.0009969804777275899
0,7,0.6204283672327898,78.666,1.000825532078743,68.68,"INNAprop, ($\alpha$, $\beta$)= (2.0,2.0)",0.000996057350657239
0,8,0.5958182238498513,79.348,1.3560504376888276,68.68,"INNAprop, ($\alpha$, $\beta$)= (2.0,2.0)",0.0009950118288582787
0,9,0.5704072925205134,80.43,1.381287944316864,68.68,"INNAprop, ($\alpha$, $\beta$)= (2.0,2.0)",0.0009938441702975688
0,10,0.6570730955929173,78.614,1.119032129049301,68.68,"INNAprop, ($\alpha$, $\beta$)= (2.0,2.0)",0.000992554663077387
0,11,0.52450465593411,81.946,1.7628648138046266,68.68,"INNAprop, ($\alpha$, $\beta$)= (2.0,2.0)",0.0009911436253643444
0,12,0.5079804061322796,82.434,1.3364241576194764,68.68,"INNAprop, ($\alpha$, $\beta$)= (2.0,2.0)",0.0009896114053108828
0,13,0.49627072136012873,82.934,0.7161513820290566,76.52,"INNAprop, ($\alpha$, $\beta$)= (2.0,2.0)",0.0009879583809693736
0,14,0.49059524752047595,83.228,9.935501489639282,76.52,"INNAprop, ($\alpha$, $\beta$)= (2.0,2.0)",0.0009861849601988382
0,15,0.5760566884157609,80.922,1.065969966650009,76.52,"INNAprop, ($\alpha$, $\beta$)= (2.0,2.0)",0.0009842915805643154
0,16,0.4486364634061346,84.44,2.5761383640766145,76.52,"INNAprop, ($\alpha$, $\beta$)= (2.0,2.0)",0.000982278709228899
0,17,0.44281434891175253,84.686,1.1580679190158845,76.52,"INNAprop, ($\alpha$, $\beta$)= (2.0,2.0)",0.0009801468428384714
0,18,0.42743154493521673,85.354,1.7685450398921967,76.52,"INNAprop, ($\alpha$, $\beta$)= (2.0,2.0)",0.0009778965073991648
0,19,0.41924400171455073,85.686,2.372003439664841,76.52,"INNAprop, ($\alpha$, $\beta$)= (2.0,2.0)",0.0009755282581475766
0,20,0.4158337058461442,85.586,1.329402996301651,76.52,"INNAprop, ($\alpha$, $\beta$)= (2.0,2.0)",0.0009730426794137723
0,21,0.399605821285929,86.108,0.894946317076683,76.52,"INNAprop, ($\alpha$, $\beta$)= (2.0,2.0)",0.0009704403844771124
0,22,0.38320329230354755,86.772,0.946082464158535,76.52,"INNAprop, ($\alpha$, $\beta$)= (2.0,2.0)",0.0009677220154149334
0,23,0.3812485572939016,86.734,0.8441948062181472,76.52,"INNAprop, ($\alpha$, $\beta$)= (2.0,2.0)",0.0009648882429441253
0,24,0.37223077025644635,87.154,0.9714916503429413,76.52,"INNAprop, ($\alpha$, $\beta$)= (2.0,2.0)",0.000961939766255643
0,25,0.36263725503670924,87.562,0.6704955068230629,79.57,"INNAprop, ($\alpha$, $\beta$)= (2.0,2.0)",0.0009588773128419901
0,26,0.3533270881340212,87.676,0.7557211402058601,79.57,"INNAprop, ($\alpha$, $\beta$)= (2.0,2.0)",0.0009557016383177221
0,27,0.496670272277326,84.152,1.024773434996605,79.57,"INNAprop, ($\alpha$, $\beta$)= (2.0,2.0)",0.0009524135262330093
0,28,0.3482688628897375,87.956,1.0456843441724777,79.57,"INNAprop, ($\alpha$, $\beta$)= (2.0,2.0)",0.0009490137878803073
0,29,0.32691012338107944,88.684,0.8589598488807678,79.57,"INNAprop, ($\alpha$, $\beta$)= (2.0,2.0)",0.0009455032620941834
0,30,0.31807519168573983,88.89,0.6993220126628876,79.57,"INNAprop, ($\alpha$, $\beta$)= (2.0,2.0)",0.0009418828150443463
0,31,0.31174671125351167,89.192,0.6750727283954621,79.57,"INNAprop, ($\alpha$, $\beta$)= (2.0,2.0)",0.0009381533400219311
0,32,0.3091322306771668,89.242,0.6900915306806564,79.69,"INNAprop, ($\alpha$, $\beta$)= (2.0,2.0)",0.0009343157572190951
0,33,0.2999266091049934,89.548,0.7360439199209213,79.97,"INNAprop, ($\alpha$, $\beta$)= (2.0,2.0)",0.0009303710135019713
0,34,0.29244531052453177,89.83,0.6595493069291115,80.93,"INNAprop, ($\alpha$, $\beta$)= (2.0,2.0)",0.0009263200821770456
0,35,0.2972177385675664,89.85,0.8360580053925514,80.93,"INNAprop, ($\alpha$, $\beta$)= (2.0,2.0)",0.000922163962751007
0,36,0.2805546754781081,90.194,0.6854957577586174,80.93,"INNAprop, ($\alpha$, $\beta$)= (2.0,2.0)",0.0009179036806841347
0,37,0.27419621679855855,90.432,0.7405275240540504,80.93,"INNAprop, ($\alpha$, $\beta$)= (2.0,2.0)",0.0009135402871372803
0,38,0.2709459058028095,90.608,0.6036118006706238,81.91,"INNAprop, ($\alpha$, $\beta$)= (2.0,2.0)",0.0009090748587125112
0,39,0.2635927352370048,90.766,0.7845494824647904,81.91,"INNAprop, ($\alpha$, $\beta$)= (2.0,2.0)",0.0009045084971874732
0,40,0.25811226970078993,90.97,0.63460552662611,81.91,"INNAprop, ($\alpha$, $\beta$)= (2.0,2.0)",0.0008998423292435448
0,41,0.25298770403071325,91.248,1.6880216157436372,81.91,"INNAprop, ($\alpha$, $\beta$)= (2.0,2.0)",0.0008950775061878446
0,42,0.24752713869116744,91.412,0.5801344266533852,82.97,"INNAprop, ($\alpha$, $\beta$)= (2.0,2.0)",0.0008902152036691643
0,43,0.24736989958553898,91.342,0.5774788446724415,83.29,"INNAprop, ($\alpha$, $\beta$)= (2.0,2.0)",0.000885256621387894
0,44,0.23540977597692792,91.834,0.4288461522758007,86.4,"INNAprop, ($\alpha$, $\beta$)= (2.0,2.0)",0.0008802029828000149
0,45,0.23345149452893102,91.778,0.7772649404406548,86.4,"INNAprop, ($\alpha$, $\beta$)= (2.0,2.0)",0.0008750555348152292
0,46,0.32212628173280733,89.87,0.48293805673718454,86.4,"INNAprop, ($\alpha$, $\beta$)= (2.0,2.0)",0.0008698155474893041
0,47,0.2300380755367936,91.886,0.5995724095404148,86.4,"INNAprop, ($\alpha$, $\beta$)= (2.0,2.0)",0.0008644843137107051
0,48,0.21284442383567898,92.504,0.6797088319063187,86.4,"INNAprop, ($\alpha$, $\beta$)= (2.0,2.0)",0.0008590631488815938
0,49,0.20975395706387198,92.542,0.8983546781539917,86.4,"INNAprop, ($\alpha$, $\beta$)= (2.0,2.0)",0.0008535533905932731
0,50,0.2032490982769095,92.798,0.48661559492349626,86.4,"INNAprop, ($\alpha$, $\beta$)= (2.0,2.0)",0.0008479563982961564
0,51,0.1999096073286266,92.94,0.5821011157333851,86.4,"INNAprop, ($\alpha$, $\beta$)= (2.0,2.0)",0.0008422735529643437
0,52,0.19564951515319395,93.158,0.5082105696201324,86.4,"INNAprop, ($\alpha$, $\beta$)= (2.0,2.0)",0.000836506256754886
0,53,0.19118766669107942,93.162,0.5195310838520527,86.4,"INNAprop, ($\alpha$, $\beta$)= (2.0,2.0)",0.0008306559326618253
0,54,0.1914712982442306,93.328,0.6741142225265503,86.4,"INNAprop, ($\alpha$, $\beta$)= (2.0,2.0)",0.0008247240241650912
0,55,0.1849067624354241,93.558,0.5210034896433353,86.4,"INNAprop, ($\alpha$, $\beta$)= (2.0,2.0)",0.0008187119948743442
0,56,0.18477996773257546,93.422,0.578846190571785,86.4,"INNAprop, ($\alpha$, $\beta$)= (2.0,2.0)",0.000812621328167852
