epoch,train_loss,train_acc1,train_acc5,val_acc1,val_acc5,best_acc1,best_acc5,optimizer
0,4.878639604566576,12.069923694557191,27.39843642652238,20.69,43.296,20.69,43.296,"INNAprop, ($\alpha$, $\beta$)= (1.0,1.0), lr = 0.001, wd = 0.01"
1,3.45791135691739,29.25080863688043,53.13245413531542,32.862,58.476,32.862,58.476,"INNAprop, ($\alpha$, $\beta$)= (1.0,1.0), lr = 0.001, wd = 0.01"
2,2.9663852443942775,37.241329786522115,61.92505588621773,42.094,68.464,42.094,68.464,"INNAprop, ($\alpha$, $\beta$)= (1.0,1.0), lr = 0.001, wd = 0.01"
3,2.7125403593351076,41.62826420871881,66.22613115474908,44.562,70.538,44.562,70.538,"INNAprop, ($\alpha$, $\beta$)= (1.0,1.0), lr = 0.001, wd = 0.01"
4,2.5394727681662057,44.67142482484733,69.08727036512425,49.002,74.238,49.002,74.238,"INNAprop, ($\alpha$, $\beta$)= (1.0,1.0), lr = 0.001, wd = 0.01"
5,2.426699975177601,46.83257777278234,70.87532626411642,49.428,74.674,49.428,74.674,"INNAprop, ($\alpha$, $\beta$)= (1.0,1.0), lr = 0.001, wd = 0.01"
6,2.3351045158597734,48.56537159794004,72.26686898205388,49.41,74.362,49.428,74.674,"INNAprop, ($\alpha$, $\beta$)= (1.0,1.0), lr = 0.001, wd = 0.01"
7,2.256027383880539,49.91944850305023,73.60595956189977,52.746,77.24,52.746,77.24,"INNAprop, ($\alpha$, $\beta$)= (1.0,1.0), lr = 0.001, wd = 0.01"
8,2.1999510521178953,51.04779388783893,74.43208072633722,52.296,77.004,52.746,77.24,"INNAprop, ($\alpha$, $\beta$)= (1.0,1.0), lr = 0.001, wd = 0.01"
9,2.153437104853955,51.900765551196116,75.10927528620597,55.362,79.13,55.362,79.13,"INNAprop, ($\alpha$, $\beta$)= (1.0,1.0), lr = 0.001, wd = 0.01"
10,2.111110713932064,52.84677731550887,75.76180485240461,54.558,78.75,55.362,79.13,"INNAprop, ($\alpha$, $\beta$)= (1.0,1.0), lr = 0.001, wd = 0.01"
11,2.062187051511073,53.60764552322164,76.51798983370453,53.694,78.032,55.362,79.13,"INNAprop, ($\alpha$, $\beta$)= (1.0,1.0), lr = 0.001, wd = 0.01"
12,2.0374406287243794,54.11999050827973,76.89670675441901,54.154,78.174,55.362,79.13,"INNAprop, ($\alpha$, $\beta$)= (1.0,1.0), lr = 0.001, wd = 0.01"
13,2.0075148343087195,54.73255654186944,77.331622393898,55.5,79.352,55.5,79.352,"INNAprop, ($\alpha$, $\beta$)= (1.0,1.0), lr = 0.001, wd = 0.01"
14,1.98350448832288,55.01729671674597,77.65913603836499,56.536,80.218,56.536,80.218,"INNAprop, ($\alpha$, $\beta$)= (1.0,1.0), lr = 0.001, wd = 0.01"
15,1.959170137109099,55.68762254409473,78.06969889975397,58.854,81.908,58.854,81.908,"INNAprop, ($\alpha$, $\beta$)= (1.0,1.0), lr = 0.001, wd = 0.01"
16,1.9375945652162399,55.910856343443555,78.36880096911568,58.762,81.578,58.854,81.908,"INNAprop, ($\alpha$, $\beta$)= (1.0,1.0), lr = 0.001, wd = 0.01"
17,1.922023055460546,56.31017946124162,78.68226493315314,57.354,80.82,58.854,81.908,"INNAprop, ($\alpha$, $\beta$)= (1.0,1.0), lr = 0.001, wd = 0.01"
18,1.8979842060453052,56.77631661061598,78.95264321230583,59.296,82.11,59.296,82.11,"INNAprop, ($\alpha$, $\beta$)= (1.0,1.0), lr = 0.001, wd = 0.01"
19,1.8800443718364308,57.194372634827666,79.28359122272316,59.132,81.85,59.296,82.11,"INNAprop, ($\alpha$, $\beta$)= (1.0,1.0), lr = 0.001, wd = 0.01"
