run_id,epoch,train_loss,train_accuracy,test_loss,test_accuracy,optimizer,lr
0,0,1.3478114729633137,50.236,1.026463693380356,63.6,AdamW,0.0009999383162408303
0,1,0.9035894916373857,67.708,0.903365478515625,68.59,AdamW,0.0009997532801828658
0,2,0.7472549862399394,73.608,0.8639322429895401,70.93,AdamW,0.0009994449374809851
0,3,0.6457270456820118,77.312,0.6793443703651428,76.87,AdamW,0.0009990133642141358
0,4,0.5836045001538432,79.716,0.6681919595599175,76.99,AdamW,0.000998458666866564
0,5,0.5280191962208066,81.592,0.6707294675707817,77.19,AdamW,0.00099778098230154
0,6,0.48345017205087504,83.052,0.6439528825879097,78.66,AdamW,0.0009969804777275899
0,7,0.44926646686330135,84.356,0.6558821341395378,79.23,AdamW,0.000996057350657239
0,8,0.41264986946266524,85.732,0.578851792216301,81.19,AdamW,0.0009950118288582787
0,9,0.38255923895203336,86.798,0.4871615134179592,83.24,AdamW,0.0009938441702975688
0,10,0.3576307721740129,87.578,0.5127453672885894,83.5,AdamW,0.000992554663077387
0,11,0.33669519006293647,88.188,0.5502312296628952,83.5,AdamW,0.0009911436253643444
0,12,0.3133532777428627,89.044,0.46817644268274305,84.17,AdamW,0.0009896114053108828
0,13,0.2937432919077727,89.798,0.5066854764521121,84.21,AdamW,0.0009879583809693736
0,14,0.2782394813031566,90.252,0.4347673226892948,85.95,AdamW,0.0009861849601988382
0,15,0.26009068790138984,90.914,0.4491001597046852,85.95,AdamW,0.0009842915805643154
0,16,0.24475493095815182,91.518,0.43792312815785406,85.95,AdamW,0.000982278709228899
0,17,0.2327714610692798,91.84,0.5405737689137459,85.95,AdamW,0.0009801468428384714
0,18,0.21880910823083655,92.35,0.4490829771757126,85.95,AdamW,0.0009778965073991648
0,19,0.20357067696750164,92.936,0.5476350629329682,85.95,AdamW,0.0009755282581475766
0,20,0.1896745860196498,93.304,0.45207509011030195,86.4,AdamW,0.0009730426794137723
0,21,0.176112848809179,93.744,0.43887410923838616,86.6,AdamW,0.0009704403844771124
0,22,0.1677343179376758,94.212,0.4657178318500519,86.63,AdamW,0.0009677220154149334
0,23,0.16752887718683604,94.148,0.468558968603611,86.63,AdamW,0.0009648882429441253
0,24,0.15529622447353844,94.464,0.5040417045354844,86.63,AdamW,0.000961939766255643
0,25,0.14087045713498883,95.068,0.47390027284622194,86.63,AdamW,0.0009588773128419901
0,26,0.13949653775222143,95.032,0.45116741687059403,86.63,AdamW,0.0009557016383177221
0,27,0.13268645493579762,95.204,0.5111057929694652,86.63,AdamW,0.0009524135262330093
0,28,0.12759058586112698,95.57,0.5042063410580159,86.63,AdamW,0.0009490137878803073
0,29,0.11401150282472372,96.046,0.5050450706481934,87.07,AdamW,0.0009455032620941834
0,30,0.11422769069595605,95.826,0.5449401026964188,87.07,AdamW,0.0009418828150443463
0,31,0.10706405394843646,96.19,0.49714798882603645,87.07,AdamW,0.0009381533400219311
0,32,0.10320503306480086,96.37,0.5698907242715359,87.07,AdamW,0.0009343157572190951
0,33,0.1008206746940102,96.38,0.49047249406576154,87.07,AdamW,0.0009303710135019713
0,34,0.09007129988309984,96.802,0.4739354221522808,87.69,AdamW,0.0009263200821770456
0,35,0.08394393976777792,97.05,0.4885727186501026,87.69,AdamW,0.000922163962751007
0,36,0.08709885957365741,96.926,0.5107680350542069,87.69,AdamW,0.0009179036806841347
0,37,0.08058789241298729,97.234,0.5270067523419857,87.69,AdamW,0.0009135402871372803
0,38,0.07526754516138866,97.33,0.5057792040705681,87.69,AdamW,0.0009090748587125112
0,39,0.07869402911247951,97.268,0.5623911233246326,87.69,AdamW,0.0009045084971874732
0,40,0.07337690734931705,97.35,0.522212692797184,87.69,AdamW,0.0008998423292435448
0,41,0.06888191132540149,97.514,0.6004312837123871,87.69,AdamW,0.0008950775061878446
0,42,0.07043132053840222,97.588,0.5264575205743313,87.69,AdamW,0.0008902152036691643
0,43,0.06405016578429816,97.762,0.5116006517410279,87.79,AdamW,0.000885256621387894
0,44,0.06348146103816676,97.782,0.5162008440494538,88.27,AdamW,0.0008802029828000149
0,45,0.059791025810171754,97.85,0.5819149285554885,88.27,AdamW,0.0008750555348152292
0,46,0.0598746345102863,97.934,0.5452527530491352,88.27,AdamW,0.0008698155474893041
0,47,0.05839073063083449,97.928,0.5352747446298599,88.27,AdamW,0.0008644843137107051
0,48,0.055877207236706604,98.026,0.5800359399616718,88.27,AdamW,0.0008590631488815938
0,49,0.05454488238794919,98.094,0.5994207030534744,88.27,AdamW,0.0008535533905932731
0,50,0.05006891218185121,98.24,0.5527669516205788,88.27,AdamW,0.0008479563982961564
0,51,0.05517152674990345,98.07,0.5572362089157105,88.27,AdamW,0.0008422735529643437
0,52,0.04975436264363935,98.306,0.5745260681211949,88.27,AdamW,0.000836506256754886
0,53,0.04816835720510203,98.344,0.6003379607200623,88.27,AdamW,0.0008306559326618253
